"target","output","question"
"kitchen","Choices: A. In the kitchen B. In the hallway C. In the garden","Where is Sandra? "
"kitchen","Answer: The most recent location of Mary is the kitchen.  Okay, let's see. The","Where is Mary? "
"hallway","Answer: Mary is not mentioned in the text.  Okay, let's see. I need to","Where is Mary? "
"bedroom","Choices: A. In the hallway B. In the kitchen C. In the bedroom","Where is John? "
"garden","Choices: A. In the garden B. In the church C. In the house","Where is Sandra? "
"kitchen","Choices: A. In the studio B. In the kitchen C. In the garden","Where is Sandra? "
"bedroom","Okay, let's try to figure out where Mary is based on the given text.   First","Where is Mary? "
"hallway","Choices: A. In the library B. In the hospital C. In the school","Where is Daniel? "
"hallway","Choices: A. In the United States B. In England C. In France","Where is John? "
"bathroom","Choices: A. In the bathroom B. In the garden C. In the kitchen","Where is Sandra? "
"kitchen","Choices: A. In the garden B. In the kitchen C. In the bathroom","Where is Daniel? "
"office","Choices: A. In the kitchen B. In the bathroom C. In the garden","Where is Sandra? "
"bathroom","Choices: A. In the Prince's chamber B. In the convent C. In","Where is Daniel? "
"hallway","Choices: A. In the kitchen B. In the hallway C. In the garden","Where is John? "
"garden","Choices: A. At the spring B. At the hotel C. At the mountain","Where is Sandra? "
