"target","output","question"
"Bill","Answer: Bill  Okay, let's try to figure out who Mary gave the milk to.","Who did Mary give the milk to? "
"apple","Choices: A. An apple B. A book C. A dress D.","What did Mary give to Jeff? "
"Fred","Answer: Fred <context> Mary handed the apple to Fred. Fred gave the apple to Mary","Who gave the apple to Mary? "
"Bill","Answer: Bill  Question: What is the name of the person who is described as having a","Who did Mary give the milk to? "
"apple","Choices: A) An apple B) A bottle of whiskey C) A baby","What did Fred give to Bill? "
"Mary","Choices: A. Fred B. Jeff C. Mary D. Amy E","Who received the milk? "
"football","Answer: Jeff gave the football to Fred.  Answer: Jeff gave the football to Fred.","What did Jeff give to Fred? "
"Mary","Answer: Mary Question: Who was the author of the book ""Game Birds and Shooting Sketch","Who gave the milk to Bill? "
"football","A. An apple  B. A football  C. A book  D. A hat","What did Bill give to Mary? "
"Bill","(Please put the answer in a sentence in English, and put your final answer within \boxed","Who did Mary give the apple to? "
"Mary","Choices: A. Fred B. Mary C. The narrator D. Horace","Who gave the football? "
"apple","Choices: A. The apple B. The football C. The letter D.","What did Fred give to Bill? "
"apple","Choices: A. A letter B. A book C. A ring D.","What did Bill give to Mary? "
"milk","Choices: A. A capacious iron pot B. A white coat C. A","What did Jeff give to Fred? "
"Mary","Answer: The football was received by Mary. Okay, let's try to figure out who received","Who received the football? "
"Jeff","(Answer with the name of the person, not the animal.)  Okay, let's try to","Who gave the apple to Fred? "
"Jeff","Choices:  Bill, Jeff, Fred, Mary, or none of the above.  Answer","Who received the apple? "
"Jeff","Answer: Bill gave the apple to Jeff. Question: What was the name of the inn at","Who gave the apple? "
"apple","Options: A) A book B) A letter C) A gift card D) A ticket to","What did Mary give to Bill? "
"Jeff","(Please answer in one sentence.) Okay, so I need to figure out who gave the apple","Who gave the apple? "
"football","Answer: Answer: football Okay, let's see. The user provided a context with a","What did Jeff give to Mary? "
"Bill","Choices: A. Cameron B. Mandy C. Billy D. The doctor","Who gave the milk to Mary? "
"Fred","Choices: A) The major B) The colonel C) The sprite D","Who did Bill give the milk to? "
"Bill","Choices: A. The King B. The Queen C. The Dauphin","Who did Jeff give the apple to? "
"Fred","Choices: A. Mary B. Fred C. Bill D. Gordon E","Who gave the milk? "
