"target","output","question"
"apple","apple football football apple football apple football football apple football football apple football football football football football football football football","What did Fred give to Bill? "
"apple","apple football football apple Fred football Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred","What did Fred give to Mary? "
"milk","Jeff went to the office. Mary went to the bedroom. Jeff went to the office. Jeff went","What did Bill give to Mary? "
"Mary","Jeff took the milk there. Bill took the milk there. Mary took the milk there. Jeff took","Who gave the milk? "
"milk","milk milk milk milk milk milk milk milk milk milk milk milk milk milk milk milk milk milk milk milk","What did Mary give to Fred? "
"Fred","Bill, Fred, Jeff, Mary, Fred, Jeff, Bill, Jeff, Fred, Jeff,","Who received the milk? "
"Jeff","Jeff got the milk there. Jeff got the milk there. Jeff got the milk there. Jeff got","Who gave the football? "
"Jeff","Fred Jeff Jeff Bill Bill passed the apple to Jeff Bill put down the milk there Bill travelled to the","Who did Bill give the apple to? "
"Bill","Bill. Jeff gave the football to Bill. Bill dropped the apple. Bill dropped the apple. Bill","Who did Jeff give the football to? "
"football","Bill travelled to the office. Fred journeyed to the office. Jeff went to the office. Bill","What did Mary give to Fred? "
"Fred","Mary gave the apple to Fred. Mary gave the apple to Fred. Mary gave the apple to Fred","Who gave the apple? "
"Mary","Fred Mary Mary Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill Bill","Who did Bill give the milk to? "
