"target","output","question"
"Jeff","Answer: Fred gave the football to Dan. Question: Who did Dan give the football to? Answer","Who did Fred give the football to? "
"Fred","(The answer is in the next chapter) Who received the milk? (The answer is in the","Who received the milk? "
"Jeff","Who gave the milk to the cow? Who gave the milk to the cow? Who gave the milk","Who gave the milk to Fred? "
"milk","(1.5.5) ""Mary, did you have a lot of information?"" (1","What did Mary give to Bill? "
"Mary","(1.1.1.1.1.1.1.1.1.1","Who received the football? "
"Fred","(a) (a) (b) (c) (d) (e) (a)","Who gave the milk to Jeff? "
"milk","--A. ""The day of the death of the husband of the wife of the husband of the","What did Jeff give to Bill? "
"Fred","(The answer is in the following ""Who received the apple? (The answer is in the","Who received the apple? "
"Fred","(from ""The History of Mary on the Prairie, from ""The History of Mary on the Prairie","Who gave the apple to Mary? "
"Jeff","Who gave the bread? Who gave the wine? Who gave the water? Who gave the meat?","Who gave the milk? "
"milk","(page 2)  Answer: What did Fred give to Mary? (page 2)  What","What did Fred give to Mary? "
"Fred","(1.5.2.3.4.5.2.3.4.5","Who gave the apple to Bill? "
"Mary","Who was the first to be saved? Who was the first to be punished? Who was the first","Who received the football? "
"apple","(1.5 points) “The first of the day was made up of the little one.","What did Fred give to Bill? "
"Bill","(a) Who gave the football to the messenger? (b) Who gave the football to the","Who gave the football to Fred? "
"Fred","(p. 5)  Question: Who gave the football to Jeff? (p. 5","Who gave the football to Jeff? "
"milk","--What did Mary give to Elizabeth?--What did Mary give to Elizabeth?--What did Mary","What did Mary give to Fred? "
"Bill","(a) (b) (c) (d) (e) (a) (b)","Who did Fred give the apple to? "
"Fred","(a) Who gave the water? (b) Who gave the rain? (c) Who","Who gave the milk? "
"Bill","Who was it that gave the apple? What did the child do? What did the child do?","Who gave the apple? "
"Mary","(a) Who did Jeff give the apple to? (b) Who did Jeff give the apple","Who did Jeff give the apple to? "
"Mary","Who gave the wine? Who gave the water? Who gave the corn? Who gave the bread?","Who gave the milk? "
"milk","(1:5) What did the boy give to the girl? (5:10) What","What did Fred give to Bill? "
"Bill","ons? Who gave the football to Jeff?ons? Who gave the football to Jeff?ons?","Who gave the football to Jeff? "
"Mary","Who gave the milk to the little boy? Who gave the milk to the little boy? Who gave","Who gave the milk to Jeff? "
