"target","output","question"
"bedroom","The apple is the horizon. The horizon is the horizon. The horizon is the horizon. The horizon","Where is the apple? "
"kitchen","The milk is in the which this is the which this is the which this is the which this","Where is the milk? "
"bathroom","Answer: It is in the hall. Question: Where is the hall? Answer: It is in","Where is the football? "
"bedroom","Answer: The apple is the apple is the apple is the apple is the apple is the apple is","Where is the apple? "
"garden","Where is the milk? Where is the milk? Where is the milk? Where is the milk?","Where is the milk? "
"garden","Answer: Ix-itl hua-atl zi-petl poppicobatl. Question","Where is the milk? "
"garden","The football is the football. The football is the football. The football is the football. The football","Where is the football? "
"hallway","[Footnote 100: The original of this was published by Kearsley in London,","Where is the apple? "
"hallway","Where is the milk? Where is the milk? Where is the milk? Where is the milk?","Where is the milk? "
"bathroom","Answer: The milk is the carbo-hydrates. In short, the carbo-h","Where is the milk? "
"garden","Where is the apple? Where is the apple? Where is the apple? Where is the apple?","Where is the apple? "
"hallway","Answer: The apple is the horizon, the horizon is the horizon, the horizon is the horizon,","Where is the apple? "
"garden","The milk is in the that wet May afternoon. She could see the dreary, rain-swe","Where is the milk? "
"office","It is the horizon. It is the horizon. It is the horizon. It is the horizon.","Where is the milk? "
"office","The horizon The horizon The horizon The horizon The horizon The horizon The horizon","Where is the football? "
"garden","The football is the football. The football is the football. The football is the football. The football","Where is the football? "
"bedroom","The football is the football. The football is the football. The football is the football. The football","Where is the football? "
"garden","The milk is in the horizon. The milk is in the horizon. The milk is in the horizon","Where is the milk? "
"garden","The football is in the hall. The football is in the hall. The football is in the hall","Where is the football? "
"kitchen","Answer: The apple is the horizon. The horizon is the horizon. The horizon is the horizon.","Where is the apple? "
"office","--Ver. 34 The 'line'--Ver. 34 The 'line'--Ver","Where is the apple? "
"bathroom","Answer: The apple is the horizon. The horizon is the horizon. The horizon is the horizon.","Where is the apple? "
"bedroom","What is the horizon? What is the horizon? What is the horizon? What is the horizon?","Where is the apple? "
"bedroom","What is the apple? What is the apple? What is the apple? What is the apple?","Where is the apple? "
"bedroom","Answer: in the which this this this this this this this this this this this this this this this","Where is the milk? "
