"target","output","question"
"Jeff","A. Fred gave the football to his friend. B. Fred gave the football to his friend.","Who did Fred give the football to? "
"Bill","A. The doctor B. The Indian boy C. The Chief D. The Indians  Answer:","Who did Mary give the milk to? "
"Jeff","Answer: Jeff  Question: Who did Pauline drive to the manor? Answer: Bedelia","Who did Fred give the milk to? "
"milk","What did Fred give to Mary?  Answer: Mary gave Fred a kiss. Fred gave Mary a ring","What did Mary give to Fred? "
"Fred","Answer: Mary passed the milk to Fred.","Who received the milk? "
"apple","Answer: An apple. Question: What was the name of the regiment that behaved well? Answer:","What did Mary give to Jeff? "
"apple","(1 point)  Answer: A kiss  Question: What did Jeff give to Mary? (1","What did Mary give to Jeff? "
"apple","A. The apple B. The apple and the orange C. The orange D. The orange and","What did Fred give to Bill? "
"Jeff","Answer: The milkman.","Who gave the milk to Fred? "
"Fred","A. Eleanore B. Raymond C. Hannah D. Mr. Harwell  Answer:","Who gave the apple to Mary? "
"Jeff","Answer: The football was received by the quarterback. Question: What is the name of the quarterback?","Who received the football? "
"Jeff","A. Her brother B. Her sister C. Her friend D. Her mother  Question: What","Who did Mary give the football to? "
"milk","A. A book B. A pen C. A pencil D. A dictionary Question: What","What did Mary give to Bill? "
"Bill","A. The baby B. The cat C. The dog D. The cow Answer: A","Who did Mary give the milk to? "
"milk","Answer: She handed the milk to Bill.","What did Mary give to Bill? "
"apple","Answer: An apple. Question: What did Mary give to Fred? Answer: A kiss. Question","What did Fred give to Mary? "
"Mary","Answer: Mary  Question: What was the name of the newspaper that Stephen wrote for? Answer:","Who received the football? "
"apple","What did Bill give to Fred?  Answer: Fred gave Bill a half of his good beans. Bill","What did Fred give to Bill? "
"Jeff","Answer: Eve. Question: Who was the first man? Answer: Adam. Question: Who was","Who received the apple? "
"Bill","A. Horace B. Reuben C. Jessica D. Tracy  Answer: C","Who did Mary give the football to? "
"Fred","Answer: Jeff's mother gave the milk to Jeff. Question: Who gave the milk to Jeff?","Who gave the milk to Jeff? "
