"target","output","question"
"kitchen","She is not in the house, and I have not seen her since I came home. I","Where is Sandra? "
"office","He is not in the house. He is not in the school. He is not in the","Where is John? "
"bedroom","Answer: He is in the kitchen. Question: Where is John? Answer: He is in the","Where is John? "
"bathroom","I can't find her.  Answer: She's in the kitchen, I think.  Question: What","Where is Sandra? "
"office","I can't find him.  Answer: He is in the section ""The Pier and the Arch.""","Where is Daniel? "
"bedroom","What is her situation? What is her    character? What is her education? What is her","Where is Mary? "
"garden","(I have not seen her for a long time.)  Answer: She is in the house of the","Where is Mary? "
"garden","I can't find her.  Answer: She is in the room with the Jesuit, and is","Where is Sandra? "
"kitchen","I have not seen her for a long time. I suppose she is in the kitchen.","Where is Sandra? "
"garden","Answer: He is in the woods, and he is in the woods, and he is in the","Where is John? "
"kitchen","Answer: She is in the kitchen. Question: Where is the kitchen? Answer: It is in","Where is Sandra? "
"office","(I think I know, but I want to be sure.)  Answer: Sandra is in the garden","Where is Sandra? "
"bedroom","I don't see her.  Answer: She's in the kitchen, I think.  Question: What","Where is Sandra? "
"garden","Answer: the garden.  Question: Where is Mary? Answer: the bathroom.  Question: Where is","Where is John? "
"hallway","A. In the cabin. B. In the hall. C. In the kitchen. D.","Where is John? "
"kitchen","I can't find her.  Answer: She is in the box of the <DW52>.","Where is Sandra? "
"garden","I can't find her. I'm going to be busy this morning, and I don't","Where is Sandra? "
"bathroom","She is in the kitchen, making a sandwich.  Question: Where is Sandra? She is in the","Where is Sandra? "
"office","He is a great friend of mine, and I have not seen him for a long time. He","Where is Daniel? "
"office","I can't find him in the text.  Answer: He is in the <context> tag","Where is John? "
"hallway","He is in the wood, and I am not sure that he is not in the garden,","Where is Daniel? "
"bathroom","I have not heard from him for a long time. I hope he is well. I hope he","Where is Daniel? "
"garden","I can't find her. I can't find her. I can't find her. I can","Where is Sandra? "
"kitchen","He is in the kitchen, making love to Eleanor. ""I'm going to be a","Where is Daniel? "
"bedroom","He is sitting on horseback by the glee maiden, apparently as much interested in her charms","Where is John? "
