"target","output","question"
"Bill","Answer: The baby. Question: Who did the baby give the milk to? Answer: The","Who did Mary give the milk to? "
"apple","What did Aggie pretend to do? What did Alfred decide to do? What did he do?","What did Mary give to Jeff? "
"Fred","Answer: The man in the white coat. Question: What did Mary do with the apple? Answer","Who gave the apple to Mary? "
"Bill","(See page 3.)  Answer: The old man.  Question: What did the old man say","Who did Mary give the milk to? "
"apple","Answer: A book. Question: What did Bill give to Fred? Answer: A book. Question","What did Fred give to Bill? "
"Mary","Answer: The cat. Question: What did the cat do with the milk? Answer: She","Who received the milk? "
"football","Answer: A piece of money. Question: What did Fred give to Jeff? Answer: A piece","What did Jeff give to Fred? "
"Mary","Answer: Mary. Question: What was the name of the man who gave the milk to Bill?","Who gave the milk to Bill? "
"football","Answer: A kiss. Question: What did Mary give to Bill? Answer: A kiss. Question","What did Bill give to Mary? "
"Bill","Answer: To the little boy. Question: What did the little boy do with the apple? Answer","Who did Mary give the apple to? "
"Mary","Answer: The football was given by the </context>  Question: Who gave the football? Answer","Who gave the football? "
"apple","Answer: The apple. Question: What did Fred do? Answer: He went to the bedroom","What did Fred give to Bill? "
"apple","Answer: An apple.  Question: What did Bill give to Katy? Answer: A football.  Question","What did Bill give to Mary? "
"milk","Answer: The milk. Question: What did Fred give to Jeff? Answer: The milk. Question","What did Jeff give to Fred? "
"Mary","Answer: The football was received by the fullback. Question: Who was the fullback?","Who received the football? "
"Jeff","Answer: The devil. Question: Who gave the apple to Eve? Answer: The devil","Who gave the apple to Fred? "
"Jeff","Answer: Jeff. Question: What did he do with it? Answer: He ate it.","Who received the apple? "
"Jeff","Answer: The apple was given by the gypsy. Question: What did the gypsy say","Who gave the apple? "
"apple","Answer: A book. Question: What did Bill give to Mary? Answer: A book. Question","What did Mary give to Bill? "
"Jeff","Answer: The King. Question: Who took the apple? Answer: The Earl of March.","Who gave the apple? "
"football","What did Mary give to Jeff? What did Jeff give to Mary? What did Mary give to","What did Jeff give to Mary? "
"Bill","What was the name of the man who gave the milk to Mary?  What was","Who gave the milk to Mary? "
"Fred","Fred.  Answer: Yes.  </context>  Question: Who did Bill give the milk to? Fred","Who did Bill give the milk to? "
"Bill","Answer: To the little girl. Question: What did the little girl do with the apple? Answer","Who did Jeff give the apple to? "
"Fred","Answer: Mary. Question: Who took the milk? Answer: Bill. Question: Who drank the","Who gave the milk? "
