"target","output","question"
"kitchen","procedure , procedure, procedure  procedure , procedure, procedure, procedure, procedure, procedure,","Where is the football? "
"kitchen","for Loss, there  for Loss, there  for Loss, there, Loss  for Loss,","Where is the apple? "
"bedroom","where  procedure , procedure , procedure , procedure  procedure  procedure  procedure  procedure","Where is the milk? "
"bathroom","where  procedure  for  procedure  there, there  procedure  for  procedure  there","Where is the apple? "
"bedroom","where, there, there , procedure , procedure, procedure , procedure, procedure, procedure","Where is the football? "
"office","for , procedure , procedure for , procedure for , procedure, procedure for ,","Where is the apple? "
"office","for  procedure , procedure for  procedure  for  procedure  for  procedure  for","Where is the apple? "
"hallway","for Loss  , procedure for Loss  , procedure for Loss  for  manner  for","Where is the apple? "
"hallway","nowhere,","Where is the apple? "
"office","not, none  none, none. none, none.","Where is the milk? "
"bathroom","where,","Where is the football? "
"kitchen","for which, there,","Where is the milk? "
"kitchen","for ,om , procedure for Loss  for ,om  procedure for Loss  for","Where is the football? "
"hallway","where  nowhere,","Where is the milk? "
"bathroom","where  for , procedure for Loss   , procedure for Loss   , procedure","Where is the milk? "
"kitchen","","Where is the apple? "
"bathroom","procedure for  procedure  for  manner, procedure for  manner, procedure for  procedure  for","Where is the milk? "
"bedroom","procedure for  , procedure for Loss   , procedure for Loss  for  procedure","Where is the football? "
"office","procedure for  , procedure for  procedure  for  procedure  for  procedure  for","Where is the football? "
"kitchen","procedure for Loss  procedure for Loss , procedure for Loss, procedure for  procedure for Loss,","Where is the football? "
"office","where,","Where is the football? "
"bathroom","none, none  nowhere, none, none, --","Where is the football? "
"hallway","where  procedure  for  procedure  procedure  for  procedure  procedure  procedure  procedure","Where is the apple? "
"bedroom","nowhere","Where is the football? "
"garden","where  for , procedure , where,","Where is the milk? "
