"target","output","question"
"kitchen","where,","Where is Sandra? "
"office","where,","Where is John? "
"bedroom","Not book - none, none. none.","Where is John? "
"bathroom","where,","Where is Sandra? "
"office","where,","Where is Daniel? "
"bedroom","none,","Where is Mary? "
"garden","procedure for","Where is Mary? "
"garden","for","Where is Sandra? "
"kitchen","where,","Where is Sandra? "
"garden","where","Where is John? "
"kitchen","where,","Where is Sandra? "
"office","for","Where is Sandra? "
"bedroom","where,","Where is Sandra? "
"garden","where,","Where is John? "
"hallway","where,","Where is John? "
"kitchen","where,","Where is Sandra? "
"garden","none, none.","Where is Sandra? "
"bathroom","where,","Where is Sandra? "
"office","procedure for","Where is Daniel? "
"office","procedure","Where is John? "
"hallway","where,","Where is Daniel? "
"bathroom","procedure for","Where is Daniel? "
"garden","for","Where is Sandra? "
"kitchen","where","Where is Daniel? "
"bedroom","where,","Where is John? "
