"target","output","question"
"Jeff","What did Mary do? What did Heywood do? What did Miss Drake do? What did Hey","Who did Fred give the milk to? "
"apple","What did Jeff give to Mary? What did Mary give to Jeff? What did Jeff give to Mary","What did Mary give to Jeff? "
"Jeff","Who received the football? Who received the football? Who received the football? Who received the football?","Who received the football? "
"milk","What did Mary give to Bill? What did Mary give to Bill? What did Mary give to Bill","What did Mary give to Bill? "
"Jeff","Answer: Sidney.  Question: Who received the apple? Answer: Sidney.  Question: Who received the","Who received the apple? "
"Mary","Who who who who who who who who who who who who who who who who who who who who","Who gave the milk? "
"Mary","Who gave the football? Who gave the football? Who gave the football? Who gave the football?","Who gave the football? "
"milk","What did Mary give to Jeff? What did Mary give to Jeff? What did Mary give to Jeff","What did Mary give to Jeff? "
"apple","Answer: Apple.  Mary moved his progress.  Mary moved his progress.  Mary moved his progress.  Mary","What did Fred give to Mary? "
"Fred","Fred had given the football to Mary. Mary had given the football to Fred. are lady's.","Who gave the football to Mary? "
"Fred","Answer: *       *       *       *       *    *       *       *       *","Who received the apple? "
"Fred","Answer: are lady.  Lady.  Lady.  Lady.  Lady.  Lady.  Lady.  Lady.  Lady","Who received the apple? "
"apple","What did Mary give to Fred? What did Mary give to Fred? What did Mary give to Fred","What did Mary give to Fred? "
"Mary","Who milked the earth? Who milked the earth? Who milked the earth? Who milk","Who received the milk? "
"Mary","What was lady's first first first first first first first first first first first first first first first first","Who gave the football to Fred? "
"Bill","Answer: are milk had had had had had had had had had had had had had had had had","Who received the milk? "
"Jeff","Who gave the apple to Bill? Who gave the apple to Bill? Who gave the apple to Bill","Who gave the apple to Bill? "
"Bill","Who gave the milk to Fred? Who gave the milk to Fred? Who gave the milk to Fred","Who gave the milk to Fred? "
"Jeff","Who milked the earth?  Answer: Who milked the earth.  Question: Who milked the","Who received the milk? "
"Fred","What was lady’s first first first first first first first first first first first first first first first first","Who received the football? "
"Mary","Answer: Who received the milk? Question: Who received the milk? Answer: Who received the milk","Who received the milk? "
"Mary","Answer: are lady love love love love love love love love","Who received the football? "
"Jeff","Who was lady?  Answer: are lady.  are lady.  are lady.  are lady.  are lady","Who gave the apple? "
"milk","What did Bill give to Mary? What did Mary give to Bill? What did Bill give to Mary","What did Mary give to Bill? "
"Bill","Who who who who who who who who who who who who who who who who who who who who","Who received the milk? "
