"target","output","question"
"bathroom","""I'm not a--"" ""I'm not a--"" ""I'm not a--","Where is Mary? "
"bedroom","_3.1.3.1.1.1.1.1.1.1","Where is Sandra? "
"kitchen","""4-4-1-1-1-1-1-1-1-1","Where is Mary? "
"bathroom","""I----"" ""I----"" ""I----"" ""I----"" ""I----""","Where is Mary? "
"kitchen","""I----"" ""I----"" ""I----"" ""I----"" ""I----""","Where is Sandra? "
"hallway","4.1.1.1.1.1.1.1.1.1","Where is Sandra? "
"bedroom","""I_1_1 4 1 4 1 4 1 5","Where is Mary? "
"office","3.3.1.1.1.1.1.1.1.1.","Where is Sandra? "
"office","'I am, or, and, and, and, and, and, and, and,","Where is Mary? "
"kitchen","--or,--or,--or,--or,--or,--or,--or","Where is Sandra? "
"bedroom","1.5-3.5-3.5-1.5-1.5","Where is Mary? "
"office","“ --3.5.1.1.1.1.1.1.1.","Where is Daniel? "
"office","Morton Morton Morton Morton Morton Morton Morton Morton Morton Morton Morton Morton Morton Morton Morton Morton Morton Morton Morton Morton","Where is Daniel? "
"office","""I3-4-4-4-4-4-4-4-4-","Where is John? "
"hallway","Barney, Barney, Barney, Barney, Barney, Barney, Barney, Barney, Barney, Barney,","Where is Sandra? "
"bedroom","3.1.1 1.1.1 1o1,1 1","Where is Daniel? "
"bathroom","3.3.1.1.1.1.1.1.1.1.","Where is Sandra? "
"garden","—1––––––––––––––––––––––––––––––––––––","Where is Sandra? "
"bedroom","'emphor'3-4-4-4-4-4-4-4","Where is John? "
"hallway","""I am--"" ""I am--"" ""I am--"" ""I am--""","Where is Mary? "
"hallway","""I--"" Fleming's--and--and--and--and--and--and--and","Where is John? "
"bathroom","“I’m afraid,” he said, and he was not saying it, and he was","Where is John? "
"office","2.2.1.2.1.1.1.1.1.1","Where is Mary? "
"hallway","""I am a-1 1-1 1-1 1-1 1","Where is John? "
"garden","3.2.1.3.1.3.1.3.1.3","Where is Sandra? "
