"target","output","question"
"Jeff","(1) Fred gave the football to his brother. (2) Fred gave the football to his","Who did Fred give the football to? "
"Fred","What was the name of the chieftain? What was the name of the chieft","Who received the milk? "
"Jeff","(1) Mrs. Their (2) Mrs. Their (3) Mrs. Their (4","Who gave the milk to Fred? "
"milk","A. A book B. A pen C. A pencil D. A dictionary  Answer: A","What did Mary give to Bill? "
"Mary","(1) Stephen (2) Mr. Brice (3) Mr. Brice's son","Who received the football? "
"Fred","(1 point)  Answer: The cow.  Question: What was the name of the ship that took","Who gave the milk to Jeff? "
"milk","A. A book B. A pen C. A watch D. A ring  Question: What","What did Jeff give to Bill? "
"Fred","Why?  Answer: The apple was given to the corporal. He received it because he was the","Who received the apple? "
"Fred","(1) Adam (2) Eve (3) God (4) Satan  Answer: (","Who gave the apple to Mary? "
"Jeff","(Show)  Answer: Jeff  </question>  Question: What is the name of the","Who gave the milk? "
"milk","(1) a ring (2) a necklace (3) a bracelet (4) a bro","What did Fred give to Mary? "
"Fred","Answer: Bill's mother. Question: What is the name of the boy who is the main character","Who gave the apple to Bill? "
"Mary","(1) The coach. (2) The quarterback. (3) The referee. (4","Who received the football? "
"apple","(1 point)  A. A piece of paper B. A piece of wood C.","What did Fred give to Bill? "
"Bill","A. His father B. His mother C. His brother D. His sister  Question: Who","Who gave the football to Fred? "
"Fred","Answer: Jeff gave the football to Jeff. Question: Who gave the football to Jeff? Answer:","Who gave the football to Jeff? "
"milk","A. A kiss B. A hug C. A letter D. A ring  Question: What","What did Mary give to Fred? "
"Bill","Why?  Answer: He gave it to Christian. He gave it to him because he was his","Who did Fred give the apple to? "
"Fred","Answer: The cow. Question: Who gave the milk? Answer: The cow. Question: Who","Who gave the milk? "
"Bill","What was the name of the bird? What was the name of the hawk? What was the name","Who gave the apple? "
"Mary","Why?  Answer: He gave it to the little girl. He gave it to her because he wanted","Who did Jeff give the apple to? "
"Mary","(1) The milkman (2) The cow (3) The maid (4) The","Who gave the milk? "
"milk","What did Bill give to Fred?  Answer: Fred gave Bill a pair of boots. Bill gave Fred","What did Fred give to Bill? "
"Bill","(1 answer)  Question: What was the name of the man who gave the football to Jeff?","Who gave the football to Jeff? "
"Mary","Answer: The cow. Question: Who gave the milk to the cow? Answer: The farmer.","Who gave the milk to Jeff? "
