"target","output","question"
"kitchen","Answer: In the goal. Question: Where is the goal? Answer: In the football. Question","Where is the football? "
"garden","Where is the milk? Where is the milk? Where is the milk? Where is the milk?","Where is the milk? "
"bedroom","Answer: In the orchard. Question: Where is the orchard? Answer: In the valley","Where is the apple? "
"bedroom","Answer: In the garden. Question: Where is the garden? Answer: Behind the house. Question","Where is the apple? "
"kitchen","Mary went back to the kitchen.  Answer: In the bedroom. Mary went back to the bedroom.","Where is the apple? "
"hallway","Answer: In the garden. Question: What is the garden? Answer: A place where apples grow","Where is the apple? "
"kitchen","Answer: In the kitchen. Question: Where is the butter? Answer: In the pantry. Question","Where is the milk? "
"garden","Where is the honey? Where is the meat? Where is the gravy? Where is the cheese?","Where is the milk? "
"bedroom","Answer: In the cow. Question: Where is the cow? Answer: In the field.","Where is the milk? "
"bathroom","Answer: In the cow. Question: Where is the cow? Answer: In the field. Question","Where is the milk? "
"bathroom","Answer: In the garden. Question: Where is the football? Answer: In the garden. Question","Where is the football? "
"bedroom","The milk is in the slaughter-house. The milk is in the slaughter-house. The milk","Where is the milk? "
"bathroom","Answer: In the garden, in the garden, where the grass is green. Question: Who","Where is the apple? "
"kitchen","Answer: It is in the hands of the Mahdi. Question: What is the football?","Where is the football? "
"bedroom","Answer: In the garden, under the tree.  Question: Where is the apple? Answer: In","Where is the apple? "
"garden","Answer: In the garden. Question: Where is the garden? Answer: In the orchard.","Where is the apple? "
"bedroom","Answer: In the cuss line. Question: Why didn't you open up sooner? Answer:","Where is the football? "
"bedroom","Answer: In the bedroom. Question: What did you see there? Answer: A man with a","Where is the apple? "
"garden","Answer: In the cow. Question: Where is the beef? Answer: In the cow. Question","Where is the milk? "
"garden","Answer: In the kitchen. Question: Where is the kitchen? Answer: In the house. Question","Where is the milk? "
"office","Answer: In the orchard. Question: Who has it? Answer: Johnny Appleseed. Question","Where is the apple? "
"bedroom","Answer: The milk is in the kitchen. Question: Where is the kitchen? Answer: The kitchen","Where is the milk? "
"garden","Answer: The milk is in the upper part of the chest, and the nipples are in","Where is the milk? "
"bathroom","Answer: In the office. Question: Where is the office? Answer: In the field. Question","Where is the milk? "
"office","Answer: In the garden. Question: Where is the garden? Answer: Down the road. Question","Where is the apple? "
"garden","And the milk in the coconut? And the cigar? And the","Where is the football? "
"garden","Answer: It is in the hands of the referee. Question: Who won the game? Answer:","Where is the football? "
"bedroom","Answer: In the garden. Question: Where is the garden? Answer: Behind the house. Question","Where is the apple? "
"hallway","Answer: In the orchard. Question: Where is the orchard? Answer: In the garden","Where is the apple? "
"hallway","Answer: In the garden. Question: Where is the garden? Answer: Behind the wall. Question","Where is the apple? "
"hallway","Answer: In the apple basket. Question: Where is the apple basket? Answer: In the kitchen","Where is the apple? "
"garden","Answer: In the kitchen. Question: Where is the football? Answer: In the kitchen. Question","Where is the football? "
"hallway","hallway. Daniel went to the bathroom. My mother loves me, and is very dear to me,","Where is the apple? "
"kitchen","Answer: In the hallway. Question: What is the hallway? Answer: A swollen continuity","Where is the football? "
"hallway","Answer: The milk is in the cows. Question: Where is the cow? Answer:","Where is the milk? "
"kitchen","Answer: In the garden. Question: Where is the garden? Answer: In the heart. Question","Where is the apple? "
"office","Answer: In the refrigerator. Question: Where is the beef? Answer: In the freezer. Question","Where is the milk? "
"hallway","Answer: In the cupboard, at the back of the refrigerator, behind the mayonna","Where is the milk? "
"bathroom","Answer: In the cow. Question: Where is the cow? Answer: In the past","Where is the milk? "
"bathroom","Answer: In the cow. Question: Where is the cow? Answer: In the field. Question","Where is the milk? "
"bathroom","Answer: In the den of iniquity. Question: What is the den of iniquity","Where is the football? "
"hallway","Answer: In the goal. Question: Where is the goal? Answer: In the football.","Where is the football? "
"garden","Answer: It is in the barn. Question: Who has killed the pig? Answer: I did","Where is the apple? "
"bedroom","Answer: In the orchard. Question: Who is the pig? Answer: The hog. Question","Where is the apple? "
"kitchen","Where is the milk? Where is the milk? Where is the milk? Where is the milk?","Where is the milk? "
"bedroom","Answer: In the bedroom. Question: Where is the bedroom? Answer: In the bathroom. Question","Where is the milk? "
"hallway","Mary dropped the apple. ""Trades 'em off </context>  Question: Where is the","Where is the apple? "
"garden","A B C D E F G H I J K L M N O P Q R S T","Where is the milk? "
"kitchen","Answer: In the garden. Question: Who is the football? Answer: The football is the boy","Where is the football? "
"bathroom","Answer: In the office. Question: What is the football? Answer: A football is a ball","Where is the football? "
"garden","[Footnote 65: _Rheumatism: its Nature, Pathology, and Successful","Where is the milk? "
"bedroom","Answer: In the garden. Question: Where is the garden? Answer: In the house. Question","Where is the apple? "
