"target","output","question"
"Jeff","Answer: Jeff Okay, let's see. The question is asking who Fred gave the football","Who did Fred give the football to? "
"Fred","Answer:  Fred  Okay, let's see. The user provided a context and a question.","Who received the milk? "
"Jeff","Answer: Fred Okay, let's try to figure out who gave the milk to Fred based","Who gave the milk to Fred? "
"milk","What does this imply about the characters' relationships and the dynamics within the family?  The context provided is","What did Mary give to Bill? "
"Mary","Answer: Mary Answer: Mary  Okay, let's see. The user provided a context","Who received the football? "
"Fred","Answer: Fred <context> I      presented a petition to him that he should help to","Who gave the milk to Jeff? "
"milk","Options: A. A letter B. A book C. A milk D.","What did Jeff give to Bill? "
"Fred","Answer:  Fred Okay, let's tackle this question. The user provided a context and a","Who received the apple? "
"Fred","Answer: Fred Answer: Fred  Okay, let's tackle this question. The user is","Who gave the apple to Mary? "
"Jeff","Answer: Jeff Okay, let's see. The question is asking who gave the milk. I","Who gave the milk? "
"milk","Options: A. A letter B. A book C. A ring D.","What did Fred give to Mary? "
"Fred","Answer: Fred Okay, let's see. The user provided a context with some random text and","Who gave the apple to Bill? "
"Mary","Answer: Mary Okay, let's see. The user provided a context with some text and","Who received the football? "
"apple","Choices:  A. An apple B. A book C. A pen D","What did Fred give to Bill? "
"Bill","Choices: A. Mr. Beck B. Mr. Jeff C. Mr. W","Who gave the football to Fred? "
"Fred","Answer: Jeff  Okay, let's try to figure out who gave the football to Jeff based","Who gave the football to Jeff? "
"milk","Answer: Mary gave Fred a book.  Question: What did Fred do with the book?","What did Mary give to Fred? "
"Bill","Choices: A. Bill B. The Abbess C. The Priest D.","Who did Fred give the apple to? "
"Fred","Answer:  Fred  Okay, let's try to figure out who gave the milk based on the","Who gave the milk? "
"Bill","Choices: A. Mary B. Bill C. Fred D. Jeff E","Who gave the apple? "
"Mary","Answer: Mary <context> Jeff passed the apple to Mary. Mary travelled to the hallway. Mary","Who did Jeff give the apple to? "
"Mary","Answer: Mary <context> Mary gave the milk to Fred. Fred dropped the milk. Mary moved","Who gave the milk? "
"milk","Choices: A. A letter B. A piece of paper C. A glass of","What did Fred give to Bill? "
"Bill","Answer: Bill gave the football to Jeff. Okay, let's see. The user is asking","Who gave the football to Jeff? "
"Mary","Answer: Mary <context> Bill moved to the office. Where the batteries are very ext","Who gave the milk to Jeff? "
