"target","output","question"
"Jeff","Answer: Jeff  Question: What was the name of the hotel where Dan had dinner with Althe","Who did Fred give the football to? "
"Fred","Answer: Mary passed the milk to Fred.  Question: What is the name of the play that is","Who received the milk? "
"Jeff","Answer: Jeff gave the milk to Fred. Okay, let's try to figure out who gave","Who gave the milk to Fred? "
"milk","Answer: Mary gave the milk to Bill.  Question: What is the name of the person who is","What did Mary give to Bill? "
"Mary","Choices:  A) Fred B) Mary C) Jeff D) George","Who received the football? "
"Fred","(A) The farmer (B) The mother (C) The father (D) The","Who gave the milk to Jeff? "
"milk","What did Bill do with it? What did Harry do with it? What did Julia do with it","What did Jeff give to Bill? "
"Fred","Answer: Mary  Question: What was the name of the horse that Young Harringford was","Who received the apple? "
"Fred","Answer: Fred  Question: What was the name of the person who wrote a nice piece in the","Who gave the apple to Mary? "
"Jeff","Choices:  A) Mary B) Jeff C) Fred D) Susan","Who gave the milk? "
"milk","Choices:  A) A letter B) A book C) A ring D","What did Fred give to Mary? "
"Fred","Answer: Fred gave the apple to Bill. Okay, let me try to figure out who gave","Who gave the apple to Bill? "
"Mary","Answer: Mary  Answer: The football was passed to Mary. The text states, ""Fred passed","Who received the football? "
"apple","What was the significance of this gift?  Answer: Fred gave Bill a book, which was significant because","What did Fred give to Bill? "
"Bill","Answer: Bill Okay, let's see. The user is asking who gave the football to","Who gave the football to Fred? "
"Fred","Answer: The person who gave the football to Jeff is not mentioned in the provided text. The","Who gave the football to Jeff? "
"milk","What was the name of the book that Fred was reading? What was the name of the book that","What did Mary give to Fred? "
"Bill","Choices:  A. Bill  B. Mary  C. Jeff  D. The Abb","Who did Fred give the apple to? "
"Fred","Answer: Fred gave the milk to Jeff. Okay, let's see. The user is asking","Who gave the milk? "
"Bill","Choices: A. Bill B. Mary C. Fred D. Arne","Who gave the apple? "
"Mary","Answer: Jeff gave the apple to the girl with the red dress.  Question: What was the name","Who did Jeff give the apple to? "
"Mary","Answer: Fred gave the milk to Mary.  Question: What is the name of the palace that is","Who gave the milk? "
"milk","Options: A. A letter B. A piece of paper C. The milk","What did Fred give to Bill? "
"Bill","Answer: The answer is not provided in the text.  Question: What is the name of the","Who gave the football to Jeff? "
"Mary","Based on the provided context, the answer is Mary. The context states, ""Mary gave the milk","Who gave the milk to Jeff? "
