"target","output","question"
"garden","Answer: In the bottle. Question: Where is the bottle? Answer: In the cupboard. Question","Where is the milk? "
"garden","Answer: The apple is on the table. Daniel went back to the office. Sandra went to the","Where is the apple? "
"bathroom","Mary went to the kitchen. John went to the bathroom. I give you the apple. I give","Where is the milk? "
"garden","Answer: The football is in the garden. Question: Where is the football? Answer: The football","Where is the football? "
"bathroom","Answer: It is in the basket. Question: Where is the basket? Answer: It is in","Where is the milk? "
"garden","Mary journeyed to the kitchen. The only obstacle to her getting the milk was the kitchen.","Where is the milk? "
"kitchen","What is the name of the upper room of this box? What is the name of the lower room","Where is the apple? "
"bathroom","Answer: In the refrigerator. Question: Where is the milk? Answer: In the refrigerator. Question","Where is the milk? "
"office","Answer: The milk is in the ice-chest. Question: Where is the ice-chest?","Where is the milk? "
"kitchen","Answer: The football is in the hallway. John moved to the hallway. He grabbed the football.","Where is the football? "
"bedroom","Answer: In the     refrigerator. Question: Where is the     butter? Answer: In","Where is the milk? "
"kitchen","Answer: The football is in the kitchen. Question: Where is the football? Answer: The football","Where is the football? "
