"target","output","question"
"kitchen","Answer: In the pocket of the King of the Winds.  The next morning, when the","Where is Sandra? "
"office","Answer: He is in the garden. Question: Where is John? Answer: He is in the","Where is John? "
"bedroom","Answer: In the barn.  Question: How many miles is John from the barn? Answer:","Where is John? "
"bathroom","Answer: Sandra is in the kitchen. Question: What is Sandra doing? Answer: Sandra is cooking","Where is Sandra? "
"office","Answer: In the lion's den. Question: What is the name of the king? Answer:","Where is Daniel? "
"bedroom","Answer: In the East. Question: Where is the East? Answer: In the West. Question","Where is Mary? "
"garden","Answer: She is in the woods.","Where is Mary? "
"garden","(1) In the kitchen. (2) In the garden. (3) In the living","Where is Sandra? "
"kitchen","Answer: In the nest. Question: What is she doing? Answer: She is watching over the","Where is Sandra? "
"garden","Answer: He is in the house. Question: Where is the house? Answer: It is in","Where is John? "
"kitchen","Answer: In the kitchen. Question: Where is the cat? Answer: In the kitchen. Question","Where is Sandra? "
"office","Answer: In the same place as ever. She is still in the hands of the man who","Where is Sandra? "
"bedroom","(1) In the garden (2) In the kitchen (3) In the living room (","Where is Sandra? "
"garden","Answer: In the shade. Question: Where is the sun? Answer: In the light.","Where is John? "
"hallway","Answer: In the coal mine. Question: Where is John? Answer: In the coal mine.","Where is John? "
"kitchen","Answer: In the bathroom. Question: What is she doing? Answer: She is brushing her hair","Where is Sandra? "
"garden","Answer: She is in the bedroom.  Question: What is she doing? Answer: She is praying","Where is Sandra? "
"bathroom","Answer: In the cheese vat. Question: Where is the cheese vat? Answer: In the","Where is Sandra? "
"office","Answer: In the cave. Question: Where is the cave? Answer: In the woods. Question","Where is Daniel? "
"office","Answer: In the organ. [Illustration]  [Illustration]  The organ was introduced into","Where is John? "
"hallway","Answer: In the middle of the story. He is the narrator, the one who tells the story","Where is Daniel? "
"bathroom","Answer: He is in the grave. Question: Where is Daniel's father? Answer: He is","Where is Daniel? "
"garden","Answer: In the garden. Question: What is she doing? Answer: She is watering the flowers","Where is Sandra? "
"kitchen","Answer: In the lion's den. Question: Where is Cæsar Simon? Answer:","Where is Daniel? "
"bedroom","Answer: In the house. Question: Where is John? Answer: In the house. Question:","Where is John? "
