"target","output","question"
"bedroom","Answer: It is still on the table, where it was left. Question: What is the matter","Where is the apple? "
"kitchen","Answer: In the refrigerator. Question: Where is the butter? Answer: In the refrigerator. Question","Where is the milk? "
"bathroom","Answer: In the goal. Question: Where is the goal? Answer: In the football. Question","Where is the football? "
"bedroom","Answer: In the apple-pie.  Question: Where is the apple-pie? Answer: In","Where is the apple? "
"garden","Answer: In the cow. Question: Where is the cow? Answer: In the field.","Where is the milk? "
"garden","Answer: In the cow. Question: Where is the cow? Answer: In the cow-house","Where is the milk? "
"garden","Answer: In the back yard. Question: Where is the baseball? Answer: In the front yard","Where is the football? "
"hallway","Answer: In the apple. Question: Where is the pear? Answer: In the pear.","Where is the apple? "
"hallway","Answer: At the milkman's shop. Question: Where is the butter? Answer: At the","Where is the milk? "
"bathroom","Answer: In the cow. Question: Where is the butter? Answer: In the churn. Question","Where is the milk? "
"garden","Answer: In the apple-tree. Question: Where is the apple-tree? Answer: In the orch","Where is the apple? "
"hallway","Answer: It is in the garden, and the garden is in the kitchen. Question:","Where is the apple? "
"garden","Answer: In the refrigerator. Question: Where is the butter? Answer: In the refrigerator. Question","Where is the milk? "
"office","Answer: In the cow. Question: Where is the butter? Answer: In the cow. Question","Where is the milk? "
"office","Answer: In the attic. Question: Where is the football? Answer: In the attic. Question","Where is the football? "
"garden","Answer: In the kitchen. Question: Where is the baseball? Answer: In the dining-room","Where is the football? "
"bedroom","Answer: In the basement. Question: Where is the baseball diamond? Answer: In the basement.","Where is the football? "
"garden","Answer: In the milk. Question: Where is the milk? Answer: In the milk. Question","Where is the milk? "
"garden","Answer: In the garden. Question: Where is the cricket field? Answer: In the garden","Where is the football? "
"kitchen","Answer: In the basket. Question: Where is the basket? Answer: In the orchard","Where is the apple? "
"office","Answer: In the basket. Question: Where is the basket? Answer: In the tent.","Where is the apple? "
"bathroom","Answer: In the tree. Question: Where is the tree? Answer: In the garden. Question","Where is the apple? "
"bedroom","Answer: In the garden. Question: Where is the apple tree? Answer: In the garden","Where is the apple? "
"bedroom","Answer: It is in the Museum of the British Museum. Question: How did it get there?","Where is the apple? "
"bedroom","Answer: In the refrigerator. Question: Where is the refrigerator? Answer: In the basement. Question","Where is the milk? "
