"target","output","question"
"bathroom","Answer: She is in the bathroom.","Where is Mary? "
"kitchen","Answer: She is in the house. Question: Where is the house? Answer: It is","Where is Mary? "
"kitchen","Answer: The kitchen. Sandra went to the kitchen. Question: Where is the kitchen? Answer:","Where is Sandra? "
"bedroom","Answer: In the kitchen. Question: Where is Sandra? Answer: In the kitchen.","Where is Mary? "
"office","Answer: In the hospital at Royaumont. Question: What is the name of the hospital?","Where is Mary? "
"bedroom","Answer: In the office. Question: What is the office? Answer: The office is the","Where is Mary? "
"office","Answer: In the kitchen. Question: What is he doing? Answer: He is writing. Question","Where is Daniel? "
"hallway","Sandra went back to the bedroom. Daniel went back to the hallway. Sandra went back to the bedroom","Where is Sandra? "
"bathroom","Answer: The most recent location of Sandra is the centre of the web. Question: What is","Where is Sandra? "
"bedroom","Answer: He is in the kitchen. Question: Where is the mouse? Answer: It is in","Where is John? "
"hallway","Answer: In the bathroom.","Where is John? "
"office","Answer: In the house of the Hutchinsons. ""I'm going to stay with","Where is Mary? "
"garden","Answer: She is in the garden. Question: Where is Dan? Answer: He is in the","Where is Sandra? "
