"target","output","question"
"kitchen","I can't find him. Answer: He's in the garden. Question: Where is the garden","Where is John? "
"office","He is in the garden. Answer: He is in the garden. Question: What is he doing","Where is Daniel? "
"bedroom","A. In the kitchen. B. In the bedroom. C. In the bathroom. D.","Where is John? "
"office","What is the name of the little girl who is the main character in the story? What is the","Where is Sandra? "
"kitchen","The question is not a question of the question of the question of the question of","Where is Sandra? "
"bedroom","""I'm not sure, but I think she's in the kitchen."" ""I'm not sure","Where is Mary? "
"bedroom","""I don't know. I don't know. I don't know. I don't know","Where is Sandra? "
"bedroom","A. in the kitchen B. in the garden B. in the kitchen C. in the bedroom","Where is Sandra? "
"bedroom","I have been to the house, and she is not there. I have been to the house,","Where is Mary? "
"office","[1] The Church of England, in the Prayer Book, says, ""The Sacrament","Where is John? "
"bathroom","A. In the Bible. B. In the Bible. C. In the Bible. D.","Where is Daniel? "
"bedroom","What is the name of the paper? What is the name of the paper? What is the name","Where is Daniel? "
"garden","]  The Federal line was broken, and the rout was complete. The rout was accompanied by","Where is Sandra? "
