"target","output","question"
"kitchen","Answer: In the garden of the author's house. Page 63.--The author of","Where is Mary? "
"garden","Answer: Mary is in the kitchen.  Question: What is the name of the person who is","Where is Mary? "
"office","Choices:  A. In the kitchen. B. In the office. C. In the","Where is Daniel? "
"bathroom","(Answer in one sentence.) Okay, let's try to figure out where Sandra is based on","Where is Sandra? "
"kitchen","Answer: Sandra is in the kitchen.  Question: What is the main topic of the text? Answer","Where is Sandra? "
"bedroom","Choices:  Sandra's room, the kitchen, the bathroom, the bedroom, the hallway.","Where is John? "
"bedroom","Choices: A. In the stable B. In the store C. In the hospital","Where is Daniel? "
"garden","Choices: A. In the desert B. In the mountains C. In the sea","Where is Daniel? "
"garden","Choices: A. In the kitchen B. In the garden C. In the office","Where is Sandra? "
"garden","Choices: A. In the temple B. In the garden C. In the jungle","Where is Sandra? "
"office","Choices: A. In the hotel B. In the Spa C. In the woods","Where is Mary? "
"bathroom","Choices:  A. In the bathroom. B. In the garden. C. In the","Where is Sandra? "
"hallway","Choices: A. In the hotel B. In the street C. In the house","Where is Daniel? "
"kitchen","Choices: A. In the kitchen B. In the station C. In the yard","Where is Daniel? "
"bedroom","Answer: Mary is in the bathroom.  Okay, let's see. The user is asking where","Where is Mary? "
"bedroom","Choices: A. In the bathroom B. In the bedroom C. In the kitchen","Where is Daniel? "
"office","Choices: A. In the house B. In the garden C. In the room","Where is Daniel? "
"office","Answer: John is in the world of the living, and he is not in the world of","Where is John? "
"bathroom","Choices: A. In the bathroom B. In the office C. In the kitchen","Where is Sandra? "
"office","(A) In the kitchen. (B) In the garden. (C) In the","Where is Sandra? "
"hallway","Answer: Daniel is in the hallway.  Question: What is the main topic of the text? Answer","Where is Daniel? "
"garden","Choices: A. In the observatory B. In the house C. In the","Where is John? "
"office","Choices: A. In the kitchen B. In the garden C. In the parl","Where is John? "
"bedroom","Choices: A. In the woods B. In the hotel C. In the hospital","Where is Daniel? "
"office","Answer: John is in Germany, as mentioned in the text: ""I was then in _","Where is John? "
