"target","output","question"
"Jeff","A. His brother B. His sister C. His friend D. His mother  Question: What","Who did Fred give the football to? "
"Bill","""I'll take the risk,"" chuckled Donovan. ""Do you know what you remind me of","Who did Mary give the milk to? "
"Jeff","Mary went back to the hallway. She had become larger, and more powerful, somehow,","Who did Fred give the milk to? "
"milk","What did Jeff get?  Answer: Mary gave Fred the milk. Jeff got the milk.  Question:","What did Mary give to Fred? "
"Fred","Answer: Mary passed the milk to Fred. So long and so much of it that he can","Who received the milk? "
"apple","What did she give to Bill? What did she give to Arne? What did she give to","What did Mary give to Jeff? "
"apple","What did Jeff give to Bill? What did Bill give to Fred? What did Fred give to Ar","What did Mary give to Jeff? "
"apple","What did Bill give to Jeff? What did Jeff give to Mary? What did Mary give to Fred","What did Fred give to Bill? "
"Jeff","Bill or Jeff?  Answer: Jeff  Question: Who sang a hymn to Eli? Arne","Who gave the milk to Fred? "
"Fred","Answer: God. Question: Who gave the apple to Eve? Answer: God. Question: Who","Who gave the apple to Mary? "
"Jeff","""Well, Smith, I judge by your brief answer that you are discomposed with this matter","Who received the football? "
"Jeff","A. Charles B. Fred C. Mary D. Fred and Charles E. Fred and Mary F","Who did Mary give the football to? "
"milk","What did Bill give to Mary?  Answer: Mary gave Bill a kiss. Bill gave Mary a ring","What did Mary give to Bill? "
"Bill","A.","Who did Mary give the milk to? "
"milk","(line 1)  Answer: The milk  Question: What did Fred give to Bill? (","What did Mary give to Bill? "
"apple","(line 32)  Answer: an apple  Question: What did Mary travel to? (line","What did Fred give to Mary? "
"Mary","Mary. Jeff. Mary. Jeff. Mary. Jeff. Mary. Jeff. Mary. Jeff.","Who received the football? "
"apple","What did Bill give to Fred?  Answer: Fred gave Bill a green-goods man. Bill gave","What did Fred give to Bill? "
"Jeff","Answer: Mary. Question: Who was the commissary department of the establishment? Answer: There","Who received the apple? "
"Bill","Answer: To her sister Angeline. Question: What did Angeline do with the football? Answer","Who did Mary give the football to? "
"Fred","What did he do with it? What did he do with it? What did he do with it","Who gave the milk to Jeff? "
"Mary","A. Burt B. Amy C. Maggie D. Leonard E. All of them  Question","Who received the milk? "
"Mary","Answer: Mary. The public for whom I write--would probably give the following explanation of this mar","Who gave the milk? "
"milk","What did Jeff do? What","What did Bill give to Mary? "
"milk","What did Bill give to Fred? What did Fred give to Jeff? What did Bill give to Jeff","What did Jeff give to Bill? "
"football","What did Fred give to Jeff?  Answer: Fred gave Jeff a book. Jeff gave Fred a","What did Jeff give to Fred? "
"Mary","Who got the apple? Who got the doll? Who got the doll’s dress? Who got the","Who gave the football? "
"Mary","A) Bill B) John C) Tom D) Bob  Question: What is the name of","Who gave the apple to Bill? "
"Fred","Mary. Why is a man like a letter? Because he is always first in the alphabet. Why","Who received the apple? "
"Mary","(line 1)  Answer: Mary  Question: Who was the Czar of Muscovy","Who gave the milk to Bill? "
"milk","A) a kiss B) a hug C) a smile D) a wink  Question: What","What did Mary give to Jeff? "
"Mary","Jeff or Mary?  Answer: Mary.  Question: Who took the milk? Jeff or Mary?  Answer","Who gave the milk? "
"Fred","Answer: Fred  Question: Who moved to the office? Answer: Bill  Question: Who was","Who gave the apple to Mary? "
"football","Answer: The apple. [context independent of all other questions] The prelude to Picket","What did Bill give to Mary? "
"apple","(1)  Answer: The apple. Mary went to the kitchen. The cost of the 6","What did Fred give to Mary? "
"apple","What did Bill give to Fred? What did Mary give to Bill? What did Fred give to Mary","What did Fred give to Bill? "
"Jeff","Fred or Jeff?  Answer: Fred. Fred was the butler, Jeff was the footman.","Who gave the milk? "
"Bill","What did she do with it? What did she say to Chris? What did she do with the","Who did Mary give the apple to? "
"Fred","A) Fred B) Jeff C) Bill D) Mary  Question: Who was the gallant","Who gave the football to Mary? "
"milk","What did Fred give to Mary? What did Mary give to Fred? What did Fred give to Mary","What did Mary give to Fred? "
"milk","What did Mary give to Harry? What did Harry give to Ben? What did Ben give to Fred","What did Fred give to Mary? "
"Mary","A. Reuben Tracy B. Horace Boyce C. John Fairchild D. Dr.","Who gave the football? "
"Fred","Answer: Fred. Question: Who gave the apple? Answer: Jeff. Question: Who was the","Who received the apple? "
"Mary","Who was the donor of the apple? Who was the donor of the apple? Who was the donor","Who gave the apple? "
"Fred","A) Fred B) Bill C) Gordon D) Campbell  Answer: A) Fred","Who gave the apple to Bill? "
"apple","(The answer is in the bedroom.)  Answer: Fred gave the apple to Bill.  Question: What","What did Fred give to Bill? "
"Fred","Answer: Fred. Question: Who gave the apple? Answer: Bill. Question: Who travelled to","Who received the apple? "
"Fred","Fred or Jeff? Fred or Jeff? Fred or Jeff? Fred or Jeff? Fred or Jeff?","Who received the milk? "
"Mary","Mary. exclaimed Aggie, then she signalled to the officer to go. ""No more of","Who received the football? "
"apple","What did Mary give to Bill? What did Bill give to Mary? What did Mary give to Bill","What did Bill give to Mary? "
