"target","output","question"
"kitchen","Answer: The football is in the kitchen. Okay, let's see. I need to figure","Where is the football? "
"kitchen","Choices: A. In the kitchen B. In the garden C. In the bedroom","Where is the apple? "
"bedroom","Answer: The milk is in the kitchen. Okay, let's see. The user is asking","Where is the milk? "
"bathroom","Choices: A. In the kitchen B. In the bedroom C. In the bathroom","Where is the apple? "
"bedroom","Answer: The football is in the kitchen. Okay, let's try to figure out where the","Where is the football? "
"office","Answer: The apple is in the kitchen. </context>  Okay, let's try to figure","Where is the apple? "
"office","Answer: The apple is in the kitchen. Okay, let's see. I need to figure","Where is the apple? "
"hallway","Choices: A. In the kitchen B. In the garden C. In the boat","Where is the apple? "
"hallway","Choices: A. In the kitchen B. In the garden C. In the bathroom","Where is the apple? "
"office","Answer: The milk is in the kitchen. </context>  Okay, let's try to figure","Where is the milk? "
