"target","output","question"
"bathroom","Answer:  The most recent location of Mary is bathroom. Okay, let's tackle this question.","Where is Mary? "
"kitchen","Answer: The most recent location of Mary is kitchen. Answer: The most recent location of Mary is","Where is Mary? "
"kitchen","The most recent location of Sandra is kitchen. Okay, let's see. I need to figure","Where is Sandra? "
"bedroom","Answer: The most recent location of Mary is bedroom. Okay, let's tackle this question.","Where is Mary? "
"office","The most recent location of Mary is garden. The most recent location of Mary is garden. The most","Where is Mary? "
"bedroom","Answer: The most recent location of Mary is bedroom. </context>  Okay, let's see","Where is Mary? "
"office","Answer: The most recent location of Daniel is office. Okay, let's see. I need","Where is Daniel? "
"hallway","The most recent location of Sandra is hallway. Okay, let's see. I need to figure","Where is Sandra? "
"bathroom","Answer: The most recent location of Sandra is bathroom. Okay, let's tackle this question.","Where is Sandra? "
"bedroom","Answer: The most recent location of John is bedroom. Okay, let's tackle this question.","Where is John? "
"hallway","The most recent location of John is hallway. Okay, let's tackle this question. So,","Where is John? "
"office","Answer: The most recent location of Mary is office. </answer>  Question: Where is Daniel","Where is Mary? "
"garden","Answer: The most recent location of Sandra is garden. Okay, let's tackle this question.","Where is Sandra? "
