"target","output","question"
"milk","Answer: Mary Okay, let's try to figure out what Mary gave to Fred based on","What did Mary give to Fred? "
"Jeff","Answer: Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff Jeff","Who did Mary give the football to? "
"Bill","Answer: Answer: Bill Answer: Bill Answer: Bill Answer: Bill Answer:","Who did Mary give the football to? "
"Mary","Answer: Answer: Mary Answer: Mary Answer: Mary Answer: Mary Answer:","Who gave the apple to Bill? "
"apple","Answer:  apple  Step-by-step explanation: 1. Identify the relevant actions involving Fred and Bill.","What did Fred give to Bill? "
"Mary","Answer: Answer: Mary Answer: Mary  Okay, let's see. The question is ""","Who gave the apple? "
"apple","Answer: apple  Question: Who gave the apple to Bill? Answer: Fred  Question: Where","What did Fred give to Bill? "
"Jeff","Answer: Jeff  Okay, let's try to figure out who Bill gave the milk to. So","Who did Bill give the milk to? "
"apple","Answer:  apple  Okay, let's see. The question is asking what Mary gave to Fred.","What did Mary give to Fred? "
"Bill","Answer: Bill  Okay, let's see. The question is asking who Fred gave the milk to","Who did Fred give the milk to? "
"milk","Answer: To determine what Mary gave to Fred, let's analyze the context step by step:","What did Mary give to Fred? "
"Fred","Answer: Answer: Fred Answer: Fred Answer: Fred Answer: Fred Answer:","Who did Bill give the apple to? "
"football","Answer: Answer: milk Answer: milk Answer: milk Answer: milk Answer","What did Mary give to Bill? "
