"target","output","question"
"kitchen","--Bk. [19] Thomassin  <icq>Where is Sandra?--B","Where is Sandra? "
"office","I haven't seen him since Tuesday. I hope he's okay.  Answer: I don't","Where is John? "
"bedroom","He has not been seen since 1882. He is </context> </question> </","Where is John? "
"bathroom","I can't find her anywhere.  Answer: She's in the kitchen, making breakfast.  Question:","Where is Sandra? "
"office","What is he doing?  Answer: He is in the trenches, fighting.  <text>     <","Where is Daniel? "
"bedroom","I can't find her.  Answer: She's in the kitchen, I think.  Question: What","Where is Mary? "
"garden","://       : ""http://www.google.com"" }     : ""http://www.google.com","Where is Mary? "
"garden","--I have a question about the   Old Testament. I have a question about the Old Testament","Where is Sandra? "
"kitchen","I can't find her.  Answer: She is in the kitchen.  Question: What is the first","Where is Sandra? "
"garden","(A) In the dining room. (B) In the kitchen. (C","Where is John? "
"kitchen","She's not in the kitchen. She's not in the living room. She's not in","Where is Sandra? "
"office","What is she doing?  Answer: She is in the kitchen, making tea.  Question: What is","Where is Sandra? "
"bedroom","--I think I saw her in the garden.  Answer: I think thou saw'st her.","Where is Sandra? "
"garden","""He is in the garden."" ""What is he doing?"" ""He is playing."" ""What","Where is John? "
"hallway","He has not come yet.  Answer: He is not here yet.  <text> He is not","Where is John? "
"kitchen","I can't find her.  Answer: She's in the garden.  Question: What is she","Where is Sandra? "
"garden","--I haven't seen her for a while.  Answer: She's in the garden.  [She","Where is Sandra? "
"bathroom","I have not seen her for a long time. I have not seen her for a long time","Where is Sandra? "
"office","--""I'm not sure.  I think he's in the     kitchen.  I","Where is Daniel? "
"office","He is not in the garden.  <example>   <context>     <text>John is","Where is John? "
"hallway","(A) In the bedroom. (B) In the kitchen. (C) In the garden","Where is Daniel? "
"bathroom","I for one would like to know.  >  ""I am not a mathematician, I","Where is Daniel? "
"garden","She is not in the kitchen. She is in the garden. She is not in the garden.","Where is Sandra? "
"kitchen","Answer: In the Castle </question> </text> </text> </text> </","Where is Daniel? "
"bedroom","He is in the carriage, but he is not in the same carriage as the others. The","Where is John? "
