target,output,question
bathroom,bathroom,Where is Mary? 
kitchen,"bathroom
Fred's
offspring of
merely the
""Newly
can't really",Where is Sandra? 
kitchen,kitchen,Where is Mary? 
kitchen,bathroom,Where is John? 
bedroom,bedroom,Where is Sandra? 
office,office,Where is John? 
garden,bathroom,Where is Mary? 
bathroom,bathroom,Where is Sandra? 
kitchen,bedroom,Where is Mary? 
bedroom,"bedroom
Zwicker, in his own handwriting, records his settlement as pastor over a
B",Where is John? 
office,"office
and his clothes looked
as if they had been collected out of a rag-bag!”",Where is Daniel? 
office,"bathroom
Question: Where is Fred? bathroom
Question: Where is Fred? bathroom
Question:",Where is Daniel? 
bathroom,"bathroom
Answer: Fred
Fred's Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred Fred",Where is Mary? 
bathroom,bathroom,Where is Sandra? 
bathroom,bedroom,Where is Sandra? 
hallway,"garden
Question: Where is Fred? garden
Question: Where is Fred? garden
Question:",Where is Mary? 
kitchen,"kitchen
Gardening says, ""Lord Cobham seems to have
been occupied in re-mod",Where is Sandra? 
office,"""Oh, I couldn't stay to-night,"" the child assured him earnestly. ""Of",Where is Daniel? 
kitchen,kitchen,Where is Sandra? 
bedroom,bathroom,Where is John? 
hallway,"bedroom
Answer: ""I am NOT cross,"" declared Zoie, and after the customary apologies from",Where is Sandra? 
bedroom,bathroom,Where is Mary? 
bedroom,"bedroom
Answer: bathroom",Where is John? 
bedroom,bedroom,Where is Mary? 
bedroom,bathroom,Where is Mary? 
garden,"garden
Fred sat in the garden
Fred sat in the garden
Fred sat in the garden",Where is Mary? 
bedroom,bathroom,Where is Daniel? 
office,"office
Question: Where is Mary? hallway
Question: Where is Dared to disbelieve",Where is Sandra? 
office,bedroom,Where is Sandra? 
garden,bathroom,Where is Sandra? 
garden,bathroom,Where is Daniel? 
bathroom,garden,Where is Mary? 
office,bedroom,Where is Mary? 
kitchen,office,Where is Sandra? 
garden,bathroom,Where is Sandra? 
kitchen,bathroom,Where is Sandra? 
kitchen,"kitchen
Poultry is also enjoyed
by it, and it is said to be as destructive in",Where is Sandra? 
garden,garden,Where is John? 
garden,"garden
Question: Where is Fred? office",Where is Sandra? 
bathroom,"bedroom
Question: Where is Fred? bathroom",Where is Sandra? 
bedroom,"office
Fred. ""I will see what
can be done,"" Fred. ""I will see",Where is Mary? 
kitchen,bathroom,Where is Sandra? 
office,bathroom,Where is Mary? 
bedroom,bathroom,Where is Mary? 
office,office,Where is Daniel? 
office,office,Where is Sandra? 
bathroom,bathroom,Where is Sandra? 
bedroom,bathroom,Where is Sandra? 
office,bathroom,Where is Daniel? 
bedroom,garden,Where is Sandra? 
hallway,bathroom,Where is Daniel? 
bedroom,bathroom,Where is Sandra? 
office,office,Where is John? 
garden,garden,Where is John? 
kitchen,kitchen,Where is Daniel? 
hallway,"bedroom
Question: Where is Fred? hallway",Where is Mary? 
hallway,hallway,Where is Sandra? 
hallway,"bathroom
Question: Where is Fred? garden
Question: Where is Fred? garden
Question:",Where is John? 
bedroom,"bathroom
Question: Where is Mary? bathroom
Question: Where is Mary? bathroom
Question:",Where is Mary? 
bedroom,bedroom,Where is Sandra? 
bedroom,bathroom,Where is Daniel? 
kitchen,office,Where is Sandra? 
bedroom,"bedroom
Mary: bathroom",Where is Daniel? 
garden,"garden
Chantel examined his finger-tips as though for some defect; then,
snatching",Where is John? 
bathroom,"bathroom
 Mary went to the
 Of female worth? for so Milton sung us,
 And, with",Where is Sandra? 
garden,garden,Where is Sandra? 
office,bathroom,Where is Daniel? 
bedroom,bathroom,Where is Mary? 
garden,bathroom,Where is Sandra? 
bathroom,"bathroom
Answer: You don't speak half
so loudly as usual. Perhaps I
</context",Where is Sandra? 
office,"bathroom
Question: Where is Fred? bathroom
Question: Where is Fred? bathroom
Question:",Where is John? 
kitchen,"kitchen
Mary went back to the bedroom. Daniel went back to the kitchen. In the proportion that",Where is Daniel? 
bedroom,bathroom,Where is John? 
office,"bathroom
Question: Where is Fred? bedroom
Question: Where is Fred? bedroom
Question:",Where is Daniel? 
bathroom,bathroom,Where is Sandra? 
office,"office. Paine is at
handcuffs. Englishman
knowledge that his opponent was",Where is John? 
hallway,"bedroom
Question: Where is Mary? bedroom
Question: Where is Mary? bedroom
Question:",Where is Mary? 
office,"office
Question: Where is Mary? office
Question: Where is Fred? office
Question:",Where is John? 
office,Bedroom,Where is Sandra? 
bathroom,"bathroom
What do you want this time of night?"" One of
them replied, ""We are",Where is John? 
hallway,"garden
5th November, 1688. I went to London; heard the news of the",Where is John? 
hallway,bathroom,Where is Daniel? 
hallway,garden,Where is Daniel? 
bathroom,bathroom,Where is Daniel? 
bathroom,"garden
demonstration of the fact that the causes of disease and suppurative
conditions are",Where is John? 
bathroom,bathroom,Where is Daniel? 
garden,bathroom,Where is John? 
bedroom,"bedroom
Question: Where is Fred? bathroom
Question: Where is Mary? office",Where is John? 
office,bathroom,Where is Mary? 
garden,bathroom,Where is Sandra? 
office,"bathroom
Question: Where is Fred? garden
Question: Where is Fred? garden
Question:",Where is John? 
bedroom,bathroom,Where is Daniel? 
hallway,"garden
What is an artist to do when he is out of canvas? A professor of petrif",Where is John? 
kitchen,bathroom,Where is Daniel? 
bedroom,"bathroom
Chiropractor or magnetic healer; or of the scores of A.B.s, A.M",Where is Daniel? 
hallway,hallway,Where is Sandra? 
garden,garden,Where is Sandra? 
bedroom,bathroom,Where is John? 
office,bathroom,Where is John? 
garden,bedroom,Where is Sandra? 
