"target","output","question"
"kitchen","Answer: John is in the kitchen.","Where is John? "
"bathroom","What is she doing?  Answer: Sandra went to the office. We have taken care of ourselves so","Where is Sandra? "
"office","Answer: Daniel is in the kitchen. Question: Where is Mary? Answer: Mary is in the","Where is Daniel? "
"hallway","(1) In the hallway (2) In the office (3) In the bedroom (4","Where is Mary? "
"bedroom","Mary? Daniel?","Where is John? "
"bedroom","Answer: She is in the bathroom. Question: Where is Daniel? Answer: He is in the","Where is Mary? "
"office","Answer: Sandra is in the office. Question: Where is Daniel? Answer: Daniel is in the","Where is Sandra? "
"bathroom","Answer: She is in the garden. Question: What is she doing? Answer: She is picking","Where is Mary? "
"kitchen","(Show)  Answer: Sandra went to the kitchen.","Where is Sandra? "
"bathroom","Answer: She is in the bathroom.","Where is Sandra? "
"bedroom","Answer: She is in the bedroom. Question: Where is Daniel? Answer: He is in the","Where is Mary? "
"bedroom","What is she doing?  Answer: Sandra is in the bathroom. She is looking for the key to","Where is Sandra? "
"bedroom","What is she doing?  Answer: Sandra is in the bedroom. She is reading a book.  Question","Where is Sandra? "
"hallway","(Read 1, 2, 3, 4, 5, 6,","Where is Mary? "
"bedroom","(from: The Cave of the Devil)  Answer: Sandra travelled to the bedroom.","Where is Sandra? "
"garden","What is he doing?  Answer: John is in the garden. He is looking at the house.","Where is John? "
"bedroom","Where is Mary? Where is Mary? Where is Mary? Where is Mary? Where is Mary?","Where is Mary? "
"kitchen","Answer: In the kitchen. Question: Where is Mary? Answer: In the bedroom. Question:","Where is Daniel? "
"office","A. In the bathroom B. In the office C. In the garden D. In the hallway","Where is John? "
"bathroom","Answer: He is in the bathroom.  Question: Where is Sandra? Answer: She is in the","Where is John? "
"bathroom","Answer: He is in the lion's den. Question: Where is the lion? Answer: He","Where is Daniel? "
"bedroom","What is he doing?  Answer: John is in the bedroom. He is looking for Captain.  Question","Where is John? "
"bedroom","/Chap. LXXXII./--_Of the Balance of a Man standing upon his","Where is Daniel? "
"hallway","Answer: Sandra moved to the hallway.","Where is Sandra? "
"garden","She is in the bathroom.","Where is Sandra? "
