"target","output","question"
"Bill","Answer: Fred. [Illustration: (street scene)]  Question: What did Mary give the milk","Who did Mary give the milk to? "
"Fred","Answer: Fred. Q: Who gave the apple to Mary? A: Fred. Q: Who","Who gave the apple to Mary? "
"apple","<a href="""">I don't know</a> <a href="""">I don't know</","What did Fred give to Bill? "
"football","Answer: A ball of thread. Why? Answer: So that he could find his way back to","What did Jeff give to Fred? "
"football","Answer: Bill gave the apple to Mary. Question: What did Mary give to Bill? Answer:","What did Bill give to Mary? "
"Mary","Answer: The horse gave the football. The horse gave the football. The horse gave the football","Who gave the football? "
"apple","(10 points)  Answer: He gave her the apple.  Question: What did Bill give to Mary","What did Bill give to Mary? "
"Mary","Answer: Fred. He was the first to see the ball, and I think he was the","Who received the football? "
"Jeff","Answer: Jeff. The symptoms of dilatation of the stomach are of great importance in","Who received the apple? "
"apple","Answer: Bill gave Mary a new computer.  Question: What did Mary give to Bill? Answer:","What did Mary give to Bill? "
"football","Answer: He gave her a rose. He gave her a rose. He gave her a rose.","What did Jeff give to Mary? "
"Fred","Answer: Fred. Mary went to the office. The Arabs must have been indefatigable","Who did Bill give the milk to? "
"Fred","Answer: Mary. Bill went to the office. The inquisition is not yet extinct. The","Who gave the milk? "
