"target","output","question"
"kitchen","Where is the football? Where is the football? Where is the football? Where is the football?","Where is the football? "
"kitchen","(Hint: Look at the context around the apple.)  Answer: The apple is in the context:","Where is the apple? "
"bedroom","Where is the milk?  Answer: milk milk milk milk milk milk milk milk milk milk milk milk milk","Where is the milk? "
"bathroom","Where is the apple?  Answer: The apple is in the garden. The apple is in the garden","Where is the apple? "
"bedroom","(I'm not sure if it's a football or a soccer ball.)  Answer: It's a","Where is the football? "
"office","(line 95)  Answer: In the text, line 95.  Context: The renewal of","Where is the apple? "
"office","Where is the apple?  Answer: The apple is in the garden. The apple is in the garden","Where is the apple? "
"hallway","Where is the apple?  Answer: The apple is in the garden. The apple is in the garden","Where is the apple? "
"hallway","Where is the apple?  Answer: The apple is in the garden. The apple is in the garden","Where is the apple? "
"office","Where is the olive oil? Where is the salt? Where is the pepper? Where is the garlic","Where is the milk? "
"bathroom","Where is the football? Where is the football? Where is the football? Where is the football?","Where is the football? "
"kitchen","Where is the milk?  Answer: Milk is in the fridge. Milk is in the fridge.  Question","Where is the milk? "
"kitchen","Where is the football? Where is the football? Where is the football? Where is the football?","Where is the football? "
"hallway","Where is the milk? Where is the milk? Where is the milk? Where is the milk?","Where is the milk? "
"bathroom","Where is the milk?  Answer: milk  Question: Where is the milk? Where is the milk","Where is the milk? "
"kitchen","Where is the apple? Where is the apple? Where is the apple? Where is the apple?","Where is the apple? "
"bathroom","Where is the milk? Where is the milk? Where is the milk? Where is the milk?","Where is the milk? "
"bedroom","Where is the football?  Answer: The football is in the football. The football is in the football","Where is the football? "
"office","(Context: Frank and Kate are playing football. Frank is a good player, but Kate is not","Where is the football? "
"kitchen","(The football is in the office of the Infirmary Managers.)  Answer: The football is in","Where is the football? "
"office","Where is the football? Where is the football? Where is the football? Where is the football?","Where is the football? "
"bathroom","Where is the football? Where is the football? Where is the football? Where is the football?","Where is the football? "
"hallway","Where is the apple? Where is the apple? Where is the apple? Where is the apple?","Where is the apple? "
"bedroom","Where is the football?  Answer: The football is in the garden. The football is in the garden","Where is the football? "
"garden","Where is the milk? Where is the milk? Where is the milk? Where is the milk?","Where is the milk? "
