"target","output","question"
"milk","Answer: A handkerchief.  Question: What did Mary give to Jeff? Answer: A newspaper","What did Mary give to Fred? "
"apple","(A) The apple (B) The football (C) The apple and the football (D","What did Fred give to Bill? "
"Jeff","(1 point)  Question: Who did Jeff pass the football to? (1 point)  Question:","Who did Mary give the football to? "
"apple","Answer: An apple.  Question: What did Mary give to Fred? Answer: A piece of pie","What did Fred give to Mary? "
"Bill","A. Bill B. John C. Mary D. Bill  Question: What is the name of","Who did Mary give the football to? "
"milk","(1 point)  A. The milk B. The milk C. The milk D","What did Bill give to Mary? "
"Mary","Mary gave the apple to Bill. Bill handed the apple to Mary. Mary handed the apple to Bill","Who gave the apple to Bill? "
"Mary","(1 point)  Answer: Mary  Question: Who took the milk? (1 point)  Answer","Who gave the milk? "
"apple","Answer: The apple. Question: What did Bill give to Fred? Answer: The apple. Question","What did Fred give to Bill? "
"milk","Answer: Milk  Question: What did Bill give to Mary? Answer: Milk  Question: What","What did Mary give to Fred? "
"Mary","(1 point)  Answer: Bill  Question: What did Pauline and Patience do when they","Who gave the apple? "
"Fred","Answer: Fred, Jeff, Bill, Mary, Paul, Pauline, Patience, and Bill","Who received the milk? "
"apple","Answer: The apple. Question: What did Mary give to Fred? Answer: The milk. Question","What did Fred give to Bill? "
"Jeff","Answer: Jeff.  Question: Who was the first to get the milk? Answer: Jeff.  Question","Who gave the football? "
"Jeff","Answer: Jeff.  Question: Who did Jeff give the milk to? Answer: Bill.  Question:","Who did Bill give the milk to? "
"Jeff","(1 point)  A. Fred  B. Jeff  C. Mary  D. Bill","Who did Bill give the apple to? "
"apple","A. A book B. A pen C. An apple D. A pencil  Question: What","What did Mary give to Fred? "
"Bill","A. Bill B. Mary C. Jeff D. None of the above  Answer: A","Who did Jeff give the football to? "
"Bill","(1) Bill (2) Jeff (3) Colin (4) Fred  Answer: (","Who did Fred give the milk to? "
"football","(1 point)  A. a football B. a baseball C. a basketball D","What did Mary give to Fred? "
"milk","(1 point)  A. a glass of milk B. a glass of wine C.","What did Mary give to Fred? "
"Fred","Mary or Fred?  Answer: Mary gave the apple to Fred.  Question: Who gave the apple to","Who gave the apple? "
"apple","A. The apple B. The apple to Bill C. The apple to Bill D. The apple","What did Fred give to Bill? "
"Mary","Mary or Fred?  Answer: Mary gave the football.  Question: Who took the football? Mary or","Who gave the football? "
"football","Answer: The football. Question: What did Bill give to Mary? Answer: The milk. Question","What did Mary give to Bill? "
