"target","output","question"
"bathroom","Where is the mother of Jesus? Where is the mother of the Lord? Where is the mother of","Where is Mary? "
"bedroom","She is in the kitchen.  Question: What is the name of the man who is hiding? He","Where is Sandra? "
"kitchen","(1) In the carriage. (2) In the procession. (3) In the house","Where is Mary? "
"bathroom","Where is John? Where is the bathroom? Where is the bedroom? Where is the hallway? Where","Where is Mary? "
"kitchen","A. In the kitchen. B. In the bathroom. C. In the garden. D.","Where is Sandra? "
"hallway","A. In the kitchen. B. In the hallway. C. In the bedroom. D.","Where is Sandra? "
"bedroom","(1) in the bathroom (2) in the kitchen (3) in the hallway  Answer","Where is Mary? "
"office","Answer: She is in the office. Question: Where is Daniel? Answer: He is in the","Where is Sandra? "
"office","What is she doing? What is she thinking?  Answer: Mary is in the kitchen. She is","Where is Mary? "
"kitchen","A. In the kitchen B. In the bedroom C. In the office D. In the bathroom","Where is Sandra? "
"bedroom","Where is Daniel? Where is Sandra? Where is Freddy? Where is Anna? Where is Fairchild","Where is Mary? "
"office","What is he doing?  Answer: Daniel is in the office. He is travelling to the office.","Where is Daniel? "
"office","Answer: He is in the office. Question: Where is Sandra? Answer: She is in the","Where is Daniel? "
"office","Answer: He is in the office. Question: Where is Mary? Answer: She is in the","Where is John? "
"hallway","Sandra is in the garden. Sandra is in the hallway. Sandra is in the office. Sandra is","Where is Sandra? "
"bedroom","What is he doing?  Answer: Daniel is in Paris. He is visiting the Chamber of Peers","Where is Daniel? "
"bathroom","Answer: She is in the bathroom. Question: Where is Mary? Answer: She is in the","Where is Sandra? "
"garden","What is she doing?  Answer: Sandra is in the convent. She is talking to her friend,","Where is Sandra? "
"bedroom","Answer: He is in the garden. Question: What is he doing? Answer: He is digging","Where is John? "
"hallway","(Mary is in the hallway)  Question: Where is Daniel? (Daniel is in the kitchen)","Where is Mary? "
"hallway","Answer: He is in the hallway. Question: Where is Mary? Answer: She is in the","Where is John? "
"bathroom","Answer: John is in the cave with the rest of the party. Question: What is the name","Where is John? "
"office","What is the name of the town where she lives?  Answer: Mary lives in the town of ""","Where is Mary? "
"hallway","(1) in the hallway (2) in the kitchen (3) in the dining room (","Where is John? "
"garden","What is she doing?  Answer: Sandra is in the garden. She is picking flowers.  Question:","Where is Sandra? "
