"target","output","question"
"kitchen","Choices: A. In the kitchen B. In the garden C. In the living","Where is Sandra? "
"office","Choices: A. In the office of the Minster furnaces B. In the street","Where is John? "
"bedroom","Answer: John is in the bedroom.  Question: What is the main topic of the passage","Where is John? "
"bathroom","Choices: A. In the bathroom B. In the kitchen C. In the par","Where is Sandra? "
"office","Choices: A. In the kitchen B. In the office C. In the garden","Where is Daniel? "
"bedroom","Choices: A. At the doctor's B. At the circus C. At the","Where is Mary? "
"garden","Choices: A. In the hospital B. In the garden C. In the street","Where is Mary? "
"garden","Choices: A. In the garden B. In the church C. In the kitchen","Where is Sandra? "
"kitchen","Choices: A. At the river B. At the house C. At the garden","Where is Sandra? "
"garden","Choices: A. In the United States B. In England C. In Canada","Where is John? "
"kitchen","Choices: A. In the train station B. In the restaurant C. In the","Where is Sandra? "
"office","Choices: A. At the office B. At the house C. At the hotel","Where is Sandra? "
"bedroom","Answer: Sandra is in the bedroom.  Question: What is the relationship between Hamilcar","Where is Sandra? "
"garden","Choices: A. In the kitchen B. In the garden C. In the living","Where is John? "
"hallway","1. In the United States 2. In England 3. In France 4.","Where is John? "
"kitchen","Choices: A. In the kitchen B. In the living room C. In the","Where is Sandra? "
"garden","Choices: A. In the kitchen B. In the garden C. In the room","Where is Sandra? "
"bathroom","Answer: Sandra is in the bathroom.  Okay, let's see. The user is asking where","Where is Sandra? "
"office","Answer: Daniel is at home.  Okay, let's see. The user is asking where Daniel","Where is Daniel? "
"office","Choices: A. In the office B. In the library C. In the park","Where is John? "
"hallway","Choices: A. In the kitchen B. In the garden C. In the hallway","Where is Daniel? "
"bathroom","Choices: A. In a room with a window B. In a room with a mirror","Where is Daniel? "
"garden","Choices: A. In the garden B. In the stable C. In the forest","Where is Sandra? "
"kitchen","Choices: A. In the kitchen B. In the hallway C. In the garden","Where is Daniel? "
"bedroom","Answer: John is in the city.  Question: What is the name of the person who is not","Where is John? "
