"target","output","question"
"milk","A. a book B. a Bible C. a Bible         *       *       *","What did Mary give to Fred? "
"apple","A. a book B. a Bible C. a Bible  The Police believe them to be honest","What did Fred give to Bill? "
"Jeff","A. Bill B. Bob C. Bob  Loyola, Sir Frederick, governor of Canada","Who did Mary give the football to? "
"apple","A. The apple B. The apple C. The apple </question>  Question: What did","What did Fred give to Mary? "
"Bill","A. The apple B. The apple C. The apple </question>  Question: Who did","Who did Mary give the football to? "
"milk","A. The apple B. The apple C. The apple </question>  Question: What did","What did Bill give to Mary? "
"Mary","A. The man B. The man C. The man </question>  Question: Who gave","Who gave the apple to Bill? "
"Mary","A. The man B. The man C. The man </question>  Question: Who gave","Who gave the milk? "
"apple","A. The man B. The man C. The man </question>  Question: What did","What did Fred give to Bill? "
"milk","A. The milk B. The milk C. The milk  Question: What did Alfred give to","What did Mary give to Fred? "
"Mary","A. The boy B. The boy C. The boy  Question: Who gave the apple?","Who gave the apple? "
"Fred","A. The boy B. The boy C. The boy  Question: Who received the milk?","Who received the milk? "
"apple","A. The milk B. The milk C. The milk  Question: What did Fred give to","What did Fred give to Bill? "
"Jeff","A. Bill B. Bill C. Bill  Question: Who gave the football? A. Bill","Who gave the football? "
"Jeff","A. Jeff B. Jeff C. Jeff  Question: Who did Bill give the milk to?","Who did Bill give the milk to? "
"Jeff","A. Jeff B. Jeff C. Jeff  Question: Who did Bill give the apple to?","Who did Bill give the apple to? "
"apple","A. The apple B. The apple C. The apple  Question: What did Jeff travel to","What did Mary give to Fred? "
"Bill","A. Mary B. Jeff C. Jeff  Question: Who did Mary go to? A.","Who did Jeff give the football to? "
"Bill","A. Fred B. Fred C. Fred  Question: Who did Fred give the milk to?","Who did Fred give the milk to? "
"football","A. Mary gave the milk to Fred. B. Mary gave the milk to Fred. C.","What did Mary give to Fred? "
"milk","A. Mary gave the milk to Fred. B. Mary gave the milk to Fred. C.","What did Mary give to Fred? "
"Fred","A. The apple was given by the </context>  Question: Who gave the apple? A","Who gave the apple? "
"Fred","A: Bill gave the apple to the raccoon, said gravely:--  ""<DW53","Who did Bill give the apple to? "
"Mary","A: Bill gave the milk to the raccoon, said gravely; of the motives of its","Who did Bill give the milk to? "
"Fred","A: Bill gave the football to the raccoon, but in this laboratory it will not cost the","Who gave the football? "
