target,output,question
bathroom,bedroom hallway bathroom office hallway bathroom office hallway bedroom kitchen bathroom office hallway bedroom hallway bathroom office hallway bedroom bathroom,Where is Mary? 
kitchen,"Jeffery, and the same, and the same, and the same, and the same, and",Where is Sandra? 
kitchen,Mary is the mother of Jesus. Mary is the mother of Jesus. Mary is the mother of Jesus,Where is Mary? 
kitchen,"Answer: He is at the
place of the P
</context>",Where is John? 
bedroom,"Jeff, and to the mother, Bill, and to the father, Jeff, and to the mother",Where is Sandra? 
office,Bill,Where is John? 
garden,Bill,Where is Mary? 
bathroom,"""I have done him, "" I will be time enough to claim, as your host, """,Where is Sandra? 
kitchen,garden,Where is Mary? 
bedroom,office,Where is John? 
office,bedroom,Where is Daniel? 
office,Jeff Bill Mary,Where is Daniel? 
bathroom,Bill,Where is Mary? 
bathroom,"football and football, and football, and soccer, and football, and baseball, and football, and",Where is Sandra? 
bathroom,Fred,Where is Sandra? 
hallway,Bill,Where is Mary? 
kitchen,"Jeff and Bill, Mary, Fred and Bill, Jeff and Mary, Fred and Bill, Jeff and",Where is Sandra? 
office,"The official is a little bit, and the official is a little bit, and the official is a",Where is Daniel? 
kitchen,"Fred, and the office, Fred, and the office, Fred, and the office, and the",Where is Sandra? 
bedroom,"Jeff, or to a Grecian order, as a Grecian order, it is not",Where is John? 
hallway,"Daniel, to the bedroom, to the bedroom, to the bedroom, to the bedroom, to the",Where is Sandra? 
bedroom,office,Where is Mary? 
bedroom,bedroom,Where is John? 
bedroom,Bill,Where is Mary? 
bedroom,"Bill, Fred Bill, Mary, Fred Bill, Bill, Jeff Bill, Mary, Fred Bill,",Where is Mary? 
garden,"Jeff Bill, Fred Mary",Where is Mary? 
bedroom,"Jeff, to the reader, to the reader, to the writer, to the reader, to the",Where is Daniel? 
office,Bill,Where is Sandra? 
office,"Jeff, a, a, a, a, a, a, a, a, a,",Where is Sandra? 
garden,bedroom office bathroom kitchen garden bathroom hallway bedroom office bathroom kitchen garden hallway bedroom office bathroom hallway bedroom office bathroom,Where is Sandra? 
garden,bedroom office bathroom office bathroom kitchen bedroom bathroom office bathroom office bathroom kitchen bedroom office bathroom office bathroom office bathroom,Where is Daniel? 
bathroom,Bill,Where is Mary? 
office,"And Billie Jeff, and the Foreign Office, and the Foreign Office, and the Foreign Office,",Where is Mary? 
kitchen,"Jeff, and Bill, and Fred, and Mary, and Bill, and Jeff, and Bill,",Where is Sandra? 
garden,"Bill, Jeff and Mary, Bill, Jeff and Bill, Fred Bill, Mary, Jeff and Bill",Where is Sandra? 
kitchen,Fred,Where is Sandra? 
kitchen,kitchen,Where is Sandra? 
garden,"Bill and Mary, and Fred Bill and Jeff and Mary, and Bill and Fred Bill and Jeff and",Where is John? 
garden,"Bill, so I took 'em. "" Bill, so I took 'em. "" Bill,",Where is Sandra? 
bathroom,Jeffery and Billie Billie Fred and Mary Billie Jeff and Billie Fred and Mary Bill,Where is Sandra? 
bedroom,bedroom,Where is Mary? 
kitchen,Bill,Where is Sandra? 
office,"Jeff Bill, to the football, to the football, to the office of the football, to the",Where is Mary? 
bedroom,Bill,Where is Mary? 
office,Mary,Where is Daniel? 
office,bedroom,Where is Sandra? 
bathroom,Mary,Where is Sandra? 
bedroom,Bill,Where is Sandra? 
office,office,Where is Daniel? 
bedroom,"Jeff, and the, and the, and the, and the, and the, and the,",Where is Sandra? 
hallway,Where is Daniel? bathroom,Where is Daniel? 
bedroom,office,Where is Sandra? 
office,"Fred Bill, and Mary Bill, and Fred Bill, and Mary Bill, and Fred Bill, and",Where is John? 
garden,Bill,Where is John? 
kitchen,"* Jeff and Bill, * * and Bill, * and Bill, * and Bill, * and",Where is Daniel? 
hallway,Fred Bill Jeff Bill Fred George Mary,Where is Mary? 
