"target","output","question"
"Jeff",",,,,,,,,,,,,,,,,,,,,","Who did Fred give the milk to? "
"apple",",,,,,,,,,,,,,,,,,,,,","What did Mary give to Jeff? "
"Jeff",",,,,,,,,,,,,,,,,,,,,","Who received the football? "
"milk",",..,.,.,.,.,.,.,.,.,","What did Mary give to Bill? "
"Jeff",",,,,,,,,,,,,,,,,,,,,","Who received the apple? "
"Mary",", and, in the,,,,,,,,,,,,,,,","Who gave the milk? "
"Mary",", and,,,,,,,,,,,,,,,,,,","Who gave the football? "
"milk",",,,,,,,,,,,,,,,,,,,,","What did Mary give to Jeff? "
"apple",", and,,, and,,,,,,,,,,,,,,","What did Fred give to Mary? "
"Fred",", the,,,,,,,,,,,,,,,,,,","Who gave the football to Mary? "
"Fred",". [_A.]. [_A.].. [_A.].. [_","Who received the apple? "
"Fred",", and,,,,,,,,,,,,,,,,,,","Who received the apple? "
"apple",",,,,,,,,,,,,,,,,,,,,","What did Mary give to Fred? "
"Mary",",,,,,,,,,,,,,,,,,,,,","Who received the milk? "
"Mary",",,,,,,,,,,,,,,,,,,,,","Who gave the football to Fred? "
"Bill",",,,,,,,,,,,,,,,,,,,,","Who received the milk? "
"Jeff",",,,,,,,,,,,,,,,,,,,,","Who gave the apple to Bill? "
"Bill",",,,,,,,,,,,,,,,,,,,,","Who gave the milk to Fred? "
"Jeff",", and, in the, and, in the, and, in the, and, in the","Who received the milk? "
"Fred",", and,,,,,,,,,,,,,,,,,,","Who received the football? "
"Mary",", and,,,,,,,,,,,,,,,,,,","Who received the milk? "
"Mary",",,,,,,,,,,,,,,,,,,,,","Who received the football? "
"Jeff",",,,,,,,,,,,,,,,,,,,,","Who gave the apple? "
"milk",", and,,,,,,,,,,,,,,,,,,","What did Mary give to Bill? "
"Bill",",,,,,,,,,,,,,,,,,,,,","Who received the milk? "
