target,output,question
Jeff,"(p.. It is... it is, of course, not.. it is",Who did Fred give the football to? 
Bill,"that is the question that the Inspector and the
that the Inspector was not sure of, but this",Who did Mary give the milk to? 
Jeff,"(I think he was a bit of a
theist, but I'm not sure what he",Who did Fred give the milk to? 
milk,"This the first time the that was
done, the second time the that was done the that was",What did Mary give to Fred? 
Fred,"The (un)experienced, and the that the (un)experienced, the the the",Who received the milk? 
apple,"it the the same day the
soldier that had been the the first thing that came to the",What did Mary give to Jeff? 
apple,"What did she the
first time give to him?

Well, I think she gave it to him",What did Mary give to Jeff? 
apple,I don and I think he was a theist. But I think he was a the theist,What did Fred give to Bill? 
Jeff,"the woman who was really not really
really interested. It was really just that it was that she",Who gave the milk to Fred? 
Fred,"There is no way.

It is not clear that the apple was the apple of Mary.. But",Who gave the apple to Mary? 
Jeff,"I don't know, but I don't really know. that the only
thing that the boys",Who received the football? 
Jeff,"It was the
greatest that it ever was.

The answer to the question posed by the.",Who did Mary give the football to? 
milk,"and what did the
Soudan give to the (Soudan that the latter was the",What did Mary give to Bill? 
Bill,"And what was the
nationality of the the milk? (The answer is that Mary
 this",Who did Mary give the milk to? 
milk,"The answer, it seemed, was that
""Maybe, but I think it's not that bad",What did Mary give to Bill? 
apple,"that she had the
the first thing that she said that the American Medical Association
had in the",What did Fred give to Mary? 
Mary,"Why didn this just not make it so
 that the black (or white) crowd was not so",Who received the football? 
apple,"The answer to this question is
that he gave it to the guy that was the most
strong",What did Fred give to Bill? 
Jeff,"This was a question that the man had asked (and, in fact, the man and this",Who received the apple? 
Bill,"The really, really bad
girl, who was the that the only the one that the that the",Who did Mary give the football to? 
Fred,".

Answer: Jeff ( this is not the same, but, it is that, it is the",Who gave the milk to Jeff? 
Mary,"The answer is not. It is not that she was not the
most important person in the house",Who received the milk? 
Mary,The the the the the the the the the the the the the the the the the the the the,Who gave the milk? 
milk,"This is a question that the the only way that we can
answer is to ask what Bill was",What did Bill give to Mary? 
milk,"that he was, in. 126, ""not the same as the
first ordination,",What did Jeff give to Bill? 
football,"The answer: a letter from
Davila Carrington to the chief of the house that he",What did Jeff give to Fred? 
Mary,". I don that you know, really, but I don't think I really know. It's",Who gave the football? 
Mary,".

Answer: Bill, I don't know the answer to that question, but I think
that",Who gave the apple to Bill? 
Fred,"The corporal said, that it was
a the most important fruit, and that it was the",Who received the apple? 
Mary,[This is not really that much of a question. But I don't know if it's really,Who gave the milk to Bill? 
milk,"The answer is
Mary gave the answer that the railroad was a very important part of
the American",What did Mary give to Jeff? 
Mary,"The man who had the most
money, and who was the most handsome, and the most handsome",Who gave the milk? 
Fred,"The guy that said that it was the
first thing that came that they didn't want to get",Who gave the apple to Mary? 
football,"The social order of the time really did this. It was the
social that the women that they",What did Bill give to Mary? 
apple,"There was no answer, the that
American, that was.

Answer, the American, (as",What did Fred give to Mary? 
apple,"I don't know that this is a
thing, but I just that I don't. I",What did Fred give to Bill? 
Jeff,"Question: But what did the milk taste like?

The author’s “d obviously” is not",Who gave the milk? 
Bill,. It was not. it that was not. it was not. it was not the apple.,Who did Mary give the apple to? 
Fred,It was the same one that was given to it that it. that it really it that it really,Who gave the football to Mary? 
milk,". The answer is that she gave him the
the most that he could give to her, and",What did Mary give to Fred? 
milk,"How did he. (The
question is, ""the same (or similar) order?"" The",What did Fred give to Mary? 
Mary,"1. The
g.

Question: Who gave the football?

Question: Who gave the football",Who gave the football? 
Fred,"(I think it was the Pope, but I don't, because I just
just don that",Who received the apple? 
Mary,"Question this the the the apple, and the the this, and the the this. Why didn",Who gave the apple? 
Fred,"What was the name of the
greatest of the men who had the most to this that day",Who gave the apple to Bill? 
apple,"[Illustration]

The Brownies, who had been so bad, had been so, that the",What did Fred give to Bill? 
Fred,"(A. 1) The first person who received the apple (the
the first person.",Who received the apple? 
Fred,It was from and (to) the (to) mother. it was that it was not from,Who received the milk? 
Mary,"The very first
greatest and most famous of the great Greek sculptors was, in
order",Who received the football? 
apple,"the answer: the reason that the
cornices of _k_ and _n_ (the",What did Bill give to Mary? 
apple,"The answer is that she gave him the
right to marry, and that he was the one that",What did Mary give to Fred? 
apple,"nivel the word ""onomatopoeia"" the word ""nomatopoeia"" the",What did Fred give to Bill? 
apple,"The answer is, that the
 the people of the North. that they had been so long in",What did Fred give to Bill? 
milk,"the only thing that I can
think of is that he was not the only one that was missing",What did Jeff give to Fred? 
Mary,"<context>

The that this is that this is that this is that people just don the way they",Who received the milk? 
Jeff,"The thing that, it seems, is not really
important, is that it is not really important",Who gave the football? 
Bill,"I don the
question that this is the question that Wenceslas asked. It is the",Who gave the football to Fred? 
Mary,This (English) (English) (English) (English) (English) (English) (,Who received the football? 
Mary,Why didn't he just just get it out of there? (This is a question that will the,Who gave the football to Fred? 
Jeff,"It seems that the milk. The milk
is not very much that is, that it is.",Who did Bill give the milk to? 
Fred,"(The answer is the same that the
the football the football the the football (the football,",Who gave the football to Jeff? 
