"target","output","question"
"bathroom","Answer: Mary is in the bathroom.  Question: What is the name of the song that is sung","Where is Mary? "
"kitchen","Answer: Mary is in the kitchen.   Question: What is the name of the person who","Where is Mary? "
"bedroom","Answer:  The most recent location of Sandra is bedroom. The most recent location of Sandra is bedroom","Where is Sandra? "
"garden","Answer: The most recent location of Mary is office. </answer>  <context> Patience was","Where is Mary? "
"kitchen","Answer: The most recent location of Mary is kitchen. Okay, let's tackle this question.","Where is Mary? "
"office","Choices: A. In the woods B. In the kitchen C. In the office","Where is Daniel? "
"bathroom","Choices: A. In the garden B. In the kitchen C. In the bedroom","Where is Mary? "
"bathroom","Choices: A. In the bathroom B. In the garden C. In the kitchen","Where is Sandra? "
"kitchen","Answer: The most recent location of Sandra is kitchen. </context> Okay, let's see","Where is Sandra? "
"kitchen","Answer: The most recent location of Sandra is kitchen. Okay, let's tackle this question.","Where is Sandra? "
"hallway","Choices: A. In the kitchen B. In the bedroom C. In the hallway","Where is Sandra? "
"bedroom","(A) In the hallway (B) In the bathroom (C) In the kitchen (","Where is John? "
"bedroom","Choices: A. In the hallway B. In the kitchen C. In the bathroom","Where is Mary? "
"bedroom","Choices: A. In the bedroom B. In the garden C. In the kitchen","Where is Daniel? "
"office","Choices: A. In the bathroom B. In the office C. In the bedroom","Where is Sandra? "
"garden","Answer:  The most recent location of Daniel is garden. The most recent location of Daniel is garden","Where is Daniel? "
"office","(Please answer in the context of the text, and in the context of the text, and in","Where is Mary? "
"garden","Choices: A. In the garden B. In the kitchen C. In the bathroom","Where is Sandra? "
"kitchen","Choices: A. In the kitchen B. In the studio C. In the garden","Where is Sandra? "
"garden","Choices: A. In the garden B. In the library C. In the bedroom","Where is Sandra? "
"bedroom","Answer: The most recent location of Mary is bedroom. </context>  Okay, let's tackle","Where is Mary? "
"office","Choices: A. In the garden B. In the office C. At the store","Where is Mary? "
"office","Answer:  The most recent location of Daniel is office. Okay, let's tackle this question.","Where is Daniel? "
"bathroom","Choices: A. In the garden. B. In the house. C. In the prison","Where is Sandra? "
"office","Answer: The most recent location of Daniel is office. The context mentions that ""Daniel moved to","Where is Daniel? "
"hallway","Choices: A. In the garden B. In the hallway C. In the hallway","Where is Daniel? "
"office","</context>  The most recent location of John is office. The most recent location of John is","Where is John? "
"kitchen","Answer: The most recent location of Daniel is kitchen. Okay, let's tackle this question.","Where is Daniel? "
"hallway","Choices: A. In the bathroom B. In the bedroom C. In the hallway","Where is Sandra? "
"bedroom","Choices: A. In the kitchen B. In the bathroom C. In the hallway","Where is Mary? "
"bedroom","Choices: A. In the bedroom B. In the operating room C. In the","Where is Daniel? "
"bedroom","Answer:  The most recent location of Daniel is bedroom. The most recent location of Daniel is hallway","Where is Daniel? "
"bathroom","Choices:  A. In the bathroom. B. In the garden. C. In the","Where is Sandra? "
"office","Answer: The most recent location of Daniel is office. The most recent location of Daniel is office","Where is Daniel? "
"garden","Answer:  The most recent location of Sandra is garden. The most recent location of Sandra is garden","Where is Sandra? "
"office","Choices: A. In the clover-field B. In the house C. In","Where is John? "
"bedroom","Answer: The most recent location of John is bedroom. </answer> Okay, let's tackle","Where is John? "
"bathroom","Choices: A. In the garden B. In the bathroom C. In the bedroom","Where is Sandra? "
"hallway","Choices: A. In the kitchen B. In the hallway C. In the bedroom","Where is Mary? "
"office","Choices: A. In the bathroom B. In the house C. In the hallway","Where is Sandra? "
"hallway","Choices: A. In the bathroom B. In the hallway C. In the kitchen","Where is John? "
"hallway","Choices: A. In the garden B. In the hallway C. In the woods","Where is Daniel? "
"bathroom","Answer: The most recent location of John is kitchen. </context> <context> Peter owed his","Where is John? "
"garden","Choices: A. In the field B. In the house C. In the woods","Where is John? "
"office","I think they are the same. I think they are the same. I think they are the","Where is Mary? "
"office","Answer:  The most recent location of John is bedroom. The most recent location of John is office","Where is John? "
"hallway","Choices: A. In the bedroom B. In the bathroom C. In the garden","Where is John? "
"bedroom","Choices: A. In the office B. In the bedroom C. In the kitchen","Where is Daniel? "
"garden","Choices: A. In the bathroom B. In the garden C. In the hotel","Where is Sandra? "
"office","Choices: A. In the bathroom B. In the office C. In the kitchen","Where is John? "
