"target","output","question"
"kitchen","Answer: In the tomb of the Doge, in the church of S. Giorgio Mag","Where is John? "
"bathroom","(Enter Sandra.)  Sandra: I'm here.  Question: What is the name of the play","Where is Sandra? "
"office","What is he doing?  Answer: Daniel is in the barn. He is asleep.  Question: What","Where is Daniel? "
"hallway","Answer: She is in the kitchen. Question: Where is Mary? Answer: She is in the","Where is Mary? "
"bedroom","Answer: In the bedroom. Question: What is he doing? Answer: He is looking at the","Where is John? "
"bedroom","I have been looking for her for a long time. I have been looking for her for a long","Where is Mary? "
"office","Answer: In the fire. Question: Where is Sandra's body? Answer: In the fire.","Where is Sandra? "
"bathroom","Answer: She is in the kitchen.  Question: What is the name of the man who is going","Where is Mary? "
"kitchen","Answer: In the garden. Question: What is she doing? Answer: She is picking flowers.","Where is Sandra? "
"bathroom","Answer: In the </context>  Question: Where is Sandra? Answer: In the </","Where is Sandra? "
"bedroom","Answer: She is in the kitchen. Question: Where is Mary? Answer: She is in the","Where is Mary? "
"bedroom","Answer: She is in the garden. Question: What is she doing? Answer: She is reading","Where is Sandra? "
"bedroom","(Enter Sandra's name or part of it)  Question: Where is Sandra? (Enter Sandra's","Where is Sandra? "
"hallway","Answer: In the hallway.  Question: What is the officer carrying? Answer: A small babe.","Where is Mary? "
"bedroom","I have not seen her for a long time. I am afraid she is dead. I am afraid","Where is Sandra? "
"garden","Answer: In the next room. Question: What is the name of the girl? Answer: Har","Where is John? "
"bedroom","Answer: In the house of Joseph. Question: Where is Joseph? Answer: In the house of","Where is Mary? "
"kitchen","[511]  Answer: In the lions' den.  Question: Where is the king?  Answer:","Where is Daniel? "
"office","Answer: In the grave. Question: Where is Thomas Paine? Answer: In the grave.","Where is John? "
"bathroom","Answer: In the tomb. Question: Where is the tomb? Answer: In the pyramid. Question","Where is John? "
"bathroom","Answer: In the lion's den. Question: Where is the lion? Answer: In the lion","Where is Daniel? "
"bedroom","Answer: In the bedroom. Question: What is the bedroom? Answer: A room in the house","Where is John? "
"bedroom","Answer: In the lion's den. Question: Where is the lion? Answer: In the den","Where is Daniel? "
"hallway","What is the name of the place where the Political Council is held? What is the name of","Where is Sandra? "
"garden","Answer: She is in the hotel, but she is not in the hotel. She is in","Where is Sandra? "
