"target","output","question"
"garden","Answer: The milk is in the garden. Okay, let's try to figure out where the","Where is the milk? "
"hallway","Answer: The apple is in the kitchen. Okay, let's try to figure out where the","Where is the apple? "
"bathroom","Answer: The milk is in the bathroom. Okay, let's try to figure out where the","Where is the milk? "
"kitchen","Answer: The football is in the kitchen. Okay, let's try to figure out where the","Where is the football? "
"bedroom","Answer: The apple is in the bedroom. Okay, let's try to figure out where the","Where is the apple? "
"bedroom","Answer:  The milk is in the kitchen. Okay, let's try to figure out where the","Where is the milk? "
"garden","Answer: The football is in the kitchen. Okay, let's tackle this question. The user","Where is the football? "
"hallway","Answer:  The apple is in the bathroom. The apple is in the hallway. The apple is","Where is the apple? "
"kitchen","Answer:  Okay, let's try to figure out where the football is. So, the user","Where is the football? "
"hallway","Answer:  The milk is in the hallway. Okay, let's tackle this question. The user","Where is the milk? "
"hallway","Answer: The football is in the kitchen. The football is in the kitchen. The football is","Where is the football? "
"bedroom","?? She had been in the kitchen.  Okay, let's break this down. The question is","Where is the milk? "
"bathroom","Answer: The football is in the bathroom. Okay, let's try to figure out where the","Where is the football? "
"hallway","Answer:  The milk is in the bathroom. Okay, let's tackle this question. The user","Where is the milk? "
"bathroom","Answer: The milk is in the bathroom.  Okay, let's see. I need to figure","Where is the milk? "
"bathroom","Answer: The apple is in the bathroom. Okay, let's try to figure out where the","Where is the apple? "
"hallway","Answer: The milk is in the kitchen. Okay, let's try to figure out where the","Where is the milk? "
"bathroom","Answer: The apple is in the bathroom. Okay, let's see. I need to figure","Where is the apple? "
"hallway","Answer: The football is in the hallway.   Answer: The football is in the hallway.","Where is the football? "
"office","Answer: The milk is in the hallway. Answer: The milk is in the hallway. Answer","Where is the milk? "
"kitchen","Answer: The apple is in the kitchen. <context> It spoilt their evening, and","Where is the apple? "
"office","Answer: The milk is in the kitchen. Okay, let's tackle this question. The user","Where is the milk? "
"bedroom","Answer: The milk is in the kitchen. Okay, let's try to figure out where the","Where is the milk? "
"bedroom","Answer: The football is in the bedroom. Okay, let's try to figure out where the","Where is the football? "
"office","Answer: The milk is in the bathroom. </context> Okay, let's try to figure","Where is the milk? "
