"target","output","question"
"Jeff","answer: The <question>Who did Fred give the football to?</question> <answer>The","Who did Fred give the football to? "
"Fred","answer: Mary passed the milk to Fred. Mary passed the milk to Fred. Mary passed the milk","Who received the milk? "
"Jeff","answer: Bill. Bill gave the milk to Fred. Bill","Who gave the milk to Fred? "
"milk","answer: Mary gave Bill a piece of tobacco. Mary gave Bill a piece of tobacco","What did Mary give to Bill? "
"Mary","answer: Mary","Who received the football? "
"Fred","answer","Who gave the milk to Jeff? "
"milk","answer: A","What did Jeff give to Bill? "
"Fred","answer: Mary. ‘I am finishing this letter in  the middle of a battle, and I","Who received the apple? "
"Fred","answer: The apple was given to Mary by the gardener. Mary","Who gave the apple to Mary? "
"Jeff","answer: Mary. He was a man of great learning, and a most excellent scholar; and","Who gave the milk? "
"milk","answer: Fred gave Mary a ring. He said that he would marry her. He said that he","What did Fred give to Mary? "
"Fred","answer: Fred. Mary","Who gave the apple to Bill? "
"Mary","answer:","Who received the football? "
"apple","answer:","What did Fred give to Bill? "
"Bill","answer: Bill","Who gave the football to Fred? "
"Fred","answer: Jeff gave the football to Jeff. question: Who gave the football to Jeff? answer:","Who gave the football to Jeff? "
"milk","answer: Jeff","What did Mary give to Fred? "
"Bill","answer: Mary","Who did Fred give the apple to? "
"Fred","answer: Mary. _Publius_.","Who gave the milk? "
"Bill","answer: Mary. Bill handed the apple to Mary. Mary gave the apple to Bill. Mary gave","Who gave the apple? "
"Mary","answer: Mary. ""I will,"" said Jeff, ""if you will promise to be my wife","Who did Jeff give the apple to? "
"Mary","answer:","Who gave the milk? "
"milk","answer:","What did Fred give to Bill? "
"Bill","answer: Jeff","Who gave the football to Jeff? "
"Mary","answer: Mary Question: What did Jeff do to escape from the cage? answer: He","Who gave the milk to Jeff? "
