"target","output","question"
"kitchen","Answer: The football is in the garden.","Where is the football? "
"kitchen","Answer: The apple is in the garden.","Where is the apple? "
"bedroom","Answer: The milk is in the bedroom.","Where is the milk? "
"bathroom","Answer: The apple is in the bathroom.","Where is the apple? "
"bedroom","Answer: The football is in the hallway.","Where is the football? "
"office","Answer: The apple is in the office.  <context> Sandra journeyed to the bathroom. Mary","Where is the apple? "
"office","Answer: The apple is in the garden.","Where is the apple? "
"hallway","Answer: The apple is in the hallway.","Where is the apple? "
"hallway","Answer: The apple is in the office.","Where is the apple? "
"office","Answer: The milk is in the office.","Where is the milk? "
"bathroom","Answer: The football is in the bedroom.  Question: Where is the apple? Answer: The apple","Where is the football? "
"kitchen","Answer: The milk is in the kitchen.","Where is the milk? "
"kitchen","Answer: The football is in the garden.  <context> John journeyed to the garden. Sandra went","Where is the football? "
"hallway","Answer: The milk is in the hallway.  Question: Where is the apple? Answer: The apple","Where is the milk? "
"bathroom","Answer: The milk is in the bedroom.","Where is the milk? "
"kitchen","Answer: The apple is in the kitchen.  Question: Where is the milk? Answer: The milk","Where is the apple? "
"bathroom","Answer: The milk is in the bathroom.","Where is the milk? "
"bedroom","Answer: The football is in the hallway.","Where is the football? "
"office","Answer: The football is in the garden.","Where is the football? "
"kitchen","Answer: The football is in the bedroom.","Where is the football? "
"office","Answer: The football is in the office.","Where is the football? "
"bathroom","Answer: The football is in the garden.","Where is the football? "
"hallway","Answer: The apple is in the hallway.  <context> Sandra went to the kitchen. Daniel went","Where is the apple? "
"bedroom","Answer: The football is in the bedroom.  <context> John moved to the bedroom. John got a","Where is the football? "
"garden","Answer: The milk is in the office.","Where is the milk? "
