"target","output","question"
"Jeff","(answer: Jeff)","Who did Fred give the football to? "
"Bill","Mary: Fred.Mary: Fred.Mary: Fred.Mary: Fred.Mary: Fred.M","Who did Mary give the milk to? "
"Jeff","(1, 2, 3, 4, 5, 6, 7","Who did Fred give the milk to? "
"milk","(A) A handkerchief (B) A handkerchief (C) A handker","What did Mary give to Fred? "
"Fred","(A) Mary (B) Fred (C) Jeff (D) Bill","Who received the milk? "
"apple","apple","What did Mary give to Jeff? "
"apple","(Answer: An apple.)","What did Mary give to Jeff? "
"apple","(A: apple)","What did Fred give to Bill? "
"Jeff","Fred.","Who gave the milk to Fred? "
"Fred","Mary.","Who gave the apple to Mary? "
"Jeff","(A: Mary) (B: Mary) (C: Mary) (D: Mary)","Who received the football? "
"Jeff","(A) Jeff (B) Fred (C) Bill (D) Mary (E) Fred","Who did Mary give the football to? "
"milk","(S) Answer: Milk","What did Mary give to Bill? "
"Bill","Fred.","Who did Mary give the milk to? "
"milk","(Answer: Milk.)  Question: What did Mary give to Bill? (Answer: Milk.)  Question","What did Mary give to Bill? "
"apple","(Answer: An apple.)","What did Fred give to Mary? "
"Mary","Mary.","Who received the football? "
"apple","(A) Apple (B) Apple (C) Apple (D) Apple (E) Apple","What did Fred give to Bill? "
"Jeff","Mary.","Who received the apple? "
"Bill","(A) Bill (B) Bill (C) Bill (D) Bill (E) Bill","Who did Mary give the football to? "
"Fred","(A) Fred (B) Fred (C) Fred (D) Fred (E) Fred","Who gave the milk to Jeff? "
"Mary","(A: Mary) (B: Fred) (C: Jeff) (D: Edward)","Who received the milk? "
"Mary","Fred","Who gave the milk? "
"milk","(A) Milk (B) Milk (C) Milk (D) Milk (E) Milk","What did Bill give to Mary? "
"milk","(A) Milk (B) Milk (C) Milk (D) Milk (E) Milk","What did Jeff give to Bill? "
"football","(A) Football (B) Ball (C) Soccer (D) Football (E) Ball","What did Jeff give to Fred? "
"Mary","Mary. (1) Answer: Mary. (1) Question: Who gave the football? Mary","Who gave the football? "
"Mary","Mary. (2) Mary. (3) Mary. (4) Mary. (5)","Who gave the apple to Bill? "
"Fred","(1 word)","Who received the apple? "
"Mary","Mary.","Who gave the milk to Bill? "
"milk","milk","What did Mary give to Jeff? "
"Mary","Mary. Mary. Mary. Mary. Mary. Mary. Mary. Mary. Mary. Mary.","Who gave the milk? "
"Fred","Fred (Answer: Mary) Question: Who moved to the office? Fred (Answer: Mary)","Who gave the apple to Mary? "
