"target","output","question"
"Bill","Answer: Bill. Question: Who did Bill hand the milk to? Answer: Mary. Question:","Who did Mary give the milk to? "
"apple","(1 point)  Answer: The apple  Question: What did Jeff give to Mary? (1","What did Mary give to Jeff? "
"Fred","(a) Tom (b) The Fairy Godmother (c) The doctor (d) The","Who gave the apple to Mary? "
"Bill","(Bill)  Answer: Bill.  Question: Who did Mary give the milk to? (Bill)","Who did Mary give the milk to? "
"apple","What did Bill give to Mary? What did Mary give to Bill? What did Bill give to Fred","What did Fred give to Bill? "
"Mary","(from ""The Battle of the Milk"") Answer: Mary Question: Who gave the milk to","Who received the milk? "
"football","Answer: He gave the football to Fred. Question: What did Fred give to Jeff? Answer:","What did Jeff give to Fred? "
"Mary","Answer: Mary. Question: Who handed the milk to Bill? Answer: Mary. Question: Who","Who gave the milk to Bill? "
"football","Answer: The apple. Question: What did Mary give to Bill? Answer: The football. Question","What did Bill give to Mary? "
"Bill","Answer: Bill. Question: Who did Bill give the apple to? Answer: Jeff. Question:","Who did Mary give the apple to? "
"Mary","(1 point) Answer: Fred </context>  Question: What did the man do with the","Who gave the football? "
"apple","(1 point)  Answer: An apple. (1 point)  Question: What did Mary do?","What did Fred give to Bill? "
"apple","(Choose the best answer.)  A. The apple B. The football C. The spoon","What did Bill give to Mary? "
"milk","(Choose one answer.) A. The milk. B. The apple. C. The milk and","What did Jeff give to Fred? "
"Mary","Answer: Mary handed the football to Fred. Question: Who was the farmer? Answer: The farmer","Who received the football? "
"Jeff","(a) Jeff (b) Mary (c) Bill  Answer: (a) Jeff","Who gave the apple to Fred? "
"Jeff","Jeff or Fred?  Answer: Jeff received the apple.  Question: Who gave the apple? Fred or","Who received the apple? "
"Jeff","(a) Jeff (b) Mary (c) Bill  Answer: (a) Jeff","Who gave the apple? "
"apple","Answer: An apple. Question: What did Fred do? Answer: He went to the garden.","What did Mary give to Bill? "
"Jeff","Answer: Jeff. Question: Who did the Fairy Godmother laugh at? Answer: Tom. Question","Who gave the apple? "
"football","(Answer: The football.) Question: What did Mary give to Jeff? (Answer: The apple","What did Jeff give to Mary? "
"Bill","Answer: Bill. Question: Who gave the milk to Bill? Answer: Mary. Question: Who","Who gave the milk to Mary? "
"Fred","(a) Bill (b) Fred (c) Mary (d) Jeff  Answer: (","Who gave the milk? "
"Bill","(a) Bill (b) Mary (c) Jeff (d) Bill and Mary (e","Who gave the apple? "
"Fred","Answer: Jeff gave the milk to Fred. Question: Who gave the milk? Answer: Fred gave","Who gave the milk? "
