target,output,question
Jeff,"Jim
kitchen. ""Tain't a girl's manner had not the slightest consciousness of their",Who did Fred give the football to? 
Bill,"office, and many of
greasepaint to stain their ebony bodies, and many of whose gr",Who did Mary give the milk to? 
Jeff,"Fred gave the milk to
    By Stephen Leacock. PART Fred went back to the garden.",Who did Fred give the milk to? 
milk,"milk
officer who
brought the refusal said Clery was in ""a frightful state",What did Mary give to Fred? 
Fred,"Mary passed the milk to Fred. Fouquier-Tinville satirically asked. ""At the",Who received the milk? 
apple,"apple
Aggie, ""so long as it didn't turn in
too suddenly."" ""We",What did Mary give to Jeff? 
apple,"milk
Question: What did Mary give to Jeff? milk",What did Mary give to Jeff? 
apple,"a book
     office. Mary journeyed to the hallway. I would restrain the landlords from any",What did Fred give to Bill? 
Jeff,"This publication is called the _Si quis_, from the Latin of the first
two words of publication",Who gave the milk to Fred? 
Fred,"I
can't say, however, that I like anything
artificial,"" he asserted mendac",Who gave the apple to Mary? 
Jeff,"Fred
traveled to the hallway. Now I'll
take two minutes more, blockhead,",Who received the football? 
Jeff,"Fred went to the kitchen. This officer, who had formerly
been a priest, and was named",Who did Mary give the football to? 
milk,"A
other. and--and a piece of cheese--I feel
like eating myself into a",What did Mary give to Bill? 
Bill,Mary gave the milk to the cat. Mary gave the milk to the cat. Mary gave the milk,Who did Mary give the milk to? 
milk,"Milk
Question: What did Mary give to Bill? Milk
Question: What did Mary give to",What did Mary give to Bill? 
apple,"apple
<clerk
Clergy Fred handed the apple to Mary.
<clerk",What did Fred give to Mary? 
Mary,"Mary
and we have stayed at the Land's End! It is in great things as in small",Who received the football? 
apple,"milk
     who realised the constant contraction of their frontiers in
     people worth the name;",What did Fred give to Bill? 
Jeff,"Mary
Question: Who gave the apple? Fred
Question: Who received the apple? Mary",Who received the apple? 
Bill,"Fred a
<secret _sacred_ and only tell a friend, and then whisper",Who did Mary give the football to? 
Fred,"Jeff milked the milk to Jeff, Jeff milked the milk to Jeff, Jeff milked the",Who gave the milk to Jeff? 
Mary,"office
office a morning. So far as I know,
understand, the complications hinted at by",Who received the milk? 
Mary,"office
<office
<office
<office
<office
<office
<office",Who gave the milk? 
milk,"Mary, a milk. R. Heath, Biddulph Grange, Staffs., in",What did Bill give to Mary? 
milk,"Fred journeyed to the bedroom. In the present instance, even
temporary success could only have been",What did Jeff give to Bill? 
football,"milk
water, and which
to our imaginations, I may as well finish my story.",What did Jeff give to Fred? 
Mary,"Mary
apple there. To believe, however, that there are no
exceptions to this rule would",Who gave the football? 
Mary,"Mary
the field below was covered with the dead and wounded of the Southland. The gunboats",Who gave the apple to Bill? 
Fred,(1) Mary (2) Mary (3) Mary (4) Mary (5) Mary,Who received the apple? 
Mary,"Mary handed the
sincere as it was unbending. He could not trifle, even",Who gave the milk to Bill? 
milk,"milk
in a vividly exciting and absorbingly interesting battle of wits. A
great success",What did Mary give to Jeff? 
Mary,"milk
context: she's
suffering s
unexpe
< she's",Who gave the milk? 
Fred,"Bill moved to the office. ""Why, ay, my lady,"" replied the sergeant, ""I",Who gave the apple to Mary? 
football,"a
gift. Jeff travelled to the kitchen. There are now over 300 varieties of potatoes of",What did Bill give to Mary? 
apple,"apple
and Groves,"" he enforces ""a particular regard to large old oaks, be",What did Fred give to Mary? 
apple,"bathroom. ""It is a spot which possesses all the solemnity of feeling attached to a
bur",What did Fred give to Bill? 
Jeff,"Jeff.
He says ""his picture was thrice drawn in oil; first,
in 1641",Who gave the milk? 
Bill,Mary,Who did Mary give the apple to? 
Fred,Fred,Who gave the football to Mary? 
milk,"Fred
Fred Fred
Fred Fred
Fred Fred
Fred Fred
Fred Fred
Fred Fred",What did Mary give to Fred? 
milk,"A milk
and we cannot
afford to make a mess of this thing."" ""Jerry came",What did Fred give to Mary? 
Mary,"Normandy cider, and a lot of new
sketches besides. [Illustration: (",Who gave the football? 
Fred,"Fred.
By: Jeff gave the apple to Fred. By
  my Peter Sebastiaenzoon",Who received the apple? 
Mary,"Mary
He, only, is
never touched by agony and tears. He cares neither for love",Who gave the apple? 
Fred,"Fred
Somewhere not far off he’ll be, I reckon, and up to no good.",Who gave the apple to Bill? 
apple,"apple
Category: Mary went to the office. Evidently Merman's anger was at white",What did Fred give to Bill? 
Fred,"Fred
<room. One is
cut down, the other cut up! Bill travelled to the",Who received the apple? 
Fred,"Jeff. The ""call to arms"" rang through the nation and aroused the people. No less",Who received the milk? 
Mary,"Mary. As soon as the kettle boiled, she made tea, and prepared a little
toast for",Who received the football? 
apple,"apple
He found the family
in much better circumstances than at his previous visit. Flint
was",What did Bill give to Mary? 
apple,"milk
and a desire for change and more appetizing food, is one that took place
many",What did Mary give to Fred? 
apple,"milk there.
""Social Life of the Chinese,"" describes
the custom. I cannot now refer to",What did Fred give to Bill? 
apple,"Fred milk
Bill, and in the garden, and in the hallway, having the vents
un",What did Fred give to Bill? 
milk,"milk

proceedings for divorce. Jeff moved to the hallway. It was granted, and the",What did Jeff give to Fred? 
Mary,"Mary
Question: Who is Mary
Question: Who is Mary
Question: Who is Mary",Who received the milk? 
Jeff,"Bill
Who took the football? Bill
Who took the football? Bill
Who took the football",Who gave the football? 
Bill,"Bill handed the football to Fred. And after drifts had left the square,
    When roads and",Who gave the football to Fred? 
Mary,"Jeff
Question: Who gave the football? Maggie Lou
Question: Who is the principle of the",Who received the football? 
Mary,"Mary gave the football to Fred. I beg your pardon, sir, shall I go the rounds,",Who gave the football to Fred? 
Jeff,"Jeff.
Question: Who did Jeff give the milk to? Bill.
Question: Who did Jeff give",Who did Bill give the milk to? 
Fred,"Mary
speak a pleasure, and it is carried on with a relentless
cruelty",Who gave the football to Jeff? 
Jeff,Jeff,Who gave the apple to Fred? 
Bill,"Bill. [Illustration]

    The pilgrim's hat and stockings white,
    The dresses for",Who received the milk? 
Jeff,"Jeff.
Question: Who did Fred go back to the office? they.
Question: Who did he",Who did Bill give the apple to? 
milk,"milk
context. While moving
at almost a charging gait we were suddenly brought to a halt",What did Mary give to Fred? 
Jeff,"Jeff. The spasms may last for only a
few minutes, or they may continue for several",Who received the apple? 
Jeff,"Jeff.
context: and taking the half peck measure, he filled it heaping full Jeff gave",Who gave the apple to Bill? 
apple,apple,What did Mary give to Fred? 
Bill,"Mary
traveled to the hallway. He was a sort of older brother
to all the world",Who did Fred give the apple to? 
Jeff,"Bill. ""You're a good beast,"" said Gallegher, plaintively. ""You",Who gave the apple? 
Bill,"bedroom.
ball had struck the metal of Gen. Grant's sword, breaking it nearly
off.",Who gave the milk to Fred? 
Bill,"Bill.
""I neglected to say--and I apologize for my remissness--that you need",Who did Jeff give the football to? 
Fred,"Bill
I ne'er must give thee other proofs of friendship,
Than those so fatal and so full",Who gave the milk? 
apple,"milk
context: Bill gave Mary milk
context: Bill gave Mary milk",What did Mary give to Bill? 
Jeff,"she
is it all right, dad?” the little girl questions anxiously. Her
eyes fl",Who received the milk? 
Bill,"Bill. Fred passed the milk to Bill. ""Yes, it is rather a long drive, and",Who did Fred give the milk to? 
Bill,"Mary. ""Your lordship will, I trust, permit us here to take leave of you?""",Who gave the apple? 
Jeff,"garden.
<office""
and, I am glad to see you, my Lord of March,"" said",Who gave the apple? 
Fred,Fred. Mary gave the football to Fred. Mary gave the football to Fred. Mary gave the football,Who received the football? 
football,"football there. The sub-committee soon commenced work amongst the wealthiest citizens of
San Francisco, and",What did Mary give to Fred? 
Mary,"Mary
I'm a memorable event to
him. But I suppose the impatient reader will not thank",Who did Jeff give the apple to? 
football,"a
miracle that, in the darkness, he had not dashed his brains out upon
the",What did Jeff give to Mary? 
Mary,"Mary
Question: Who gave the milk? Mary",Who received the milk? 
