"target","output","question"
"milk","Choices: A. A letter B. A wallet C. A pearl stud D","What did Mary give to Fred? "
"apple","What did Bill do with it? What did Jeff do with it? What did Fred do with it","What did Fred give to Bill? "
"Jeff","Answer: Jeff Question: What is the name of the inn where the narrator and her companions","Who did Mary give the football to? "
"apple","Answer: Fred handed the apple to Mary. Okay, let's see. The user is asking","What did Fred give to Mary? "
"Bill","Choices: A. Bill B. Mary C. Angeline D. Ruth","Who did Mary give the football to? "
"milk","Options: A. A glass of milk B. A piece of bread C. A","What did Bill give to Mary? "
"Mary","(Please answer in English.)  Okay, let's try to figure out who gave the apple to","Who gave the apple to Bill? "
"Mary","Choices: A. Tom B. Dan C. Jeff D. Bill  Okay","Who gave the milk? "
"apple","Choices: A. A watch B. A book C. A pen D.","What did Fred give to Bill? "
"milk","Choices: A) A glass of milk B) A piece of paper C) A","What did Mary give to Fred? "
"Mary","Choices: A. Carlotta B. Mary C. Sidney D. Joe","Who gave the apple? "
"Fred","Choices: A. Fred B. Mary C. Jeff D. Bill E","Who received the milk? "
"apple","Options: A. An apple B. A song C. A stick D.","What did Fred give to Bill? "
"Jeff","Answer: Jeff passed the football to Fred.  Question: What is the answer to the riddle about","Who gave the football? "
"Jeff","Choices: A) Jeff B) The landlord C) The gardener's daughter","Who did Bill give the milk to? "
"Jeff","Choices: A. Jeff B. Fred C. Mary D. Eleanore","Who did Bill give the apple to? "
"apple","Answer: Mary gave the apple to Fred. Okay, let's see. The user is asking","What did Mary give to Fred? "
"Bill","Choices: A) Bill B) Cypassis C) Corinna D","Who did Jeff give the football to? "
"Bill","Answer: Bill  Okay, let's see. The user is asking who Fred gave the milk","Who did Fred give the milk to? "
"football","Answer: Mary gave the football to Fred. Okay, let's see. The user is asking","What did Mary give to Fred? "
"milk","Choices: A. A letter B. A book C. A flower D.","What did Mary give to Fred? "
"Fred","Choices: A. Mary B. Fred C. Phelim D. Eileen","Who gave the apple? "
"Fred","Choices: A. Fred B. Aggie C. Zoie D. Alfred","Who did Bill give the apple to? "
"Mary","Choices: A. Mary B. Barce C. Attilia D.","Who did Bill give the milk to? "
"Fred","Answer: The football was given by Fred.  The answer is correct. The text says, ""","Who gave the football? "
