"target","output","question"
"Jeff","Answer: Answer:  Jeff  Step-by-step explanation: 1. The context mentions ""Jeff handed the","Who did Fred give the football to? "
"Fred","Answer: Fred Okay, let's see. I need to figure out who received the milk","Who received the milk? "
"Jeff","Answer: Answer: Jeff Okay, let's try to figure out who gave the milk to","Who gave the milk to Fred? "
"milk","Answer: Mary gave the milk to Bill.  Question: What is Gertrude's opinion on the","What did Mary give to Bill? "
"Mary","Mary Answer: Jeff Okay, let's tackle this question. So, the user provided a","Who received the football? "
"Fred","Answer: Fred  Okay, let's see. The user is asking who gave the milk to Jeff","Who gave the milk to Jeff? "
"milk","Answer: Jeff gave the milk to Bill.  Question: What is the name of the person who is","What did Jeff give to Bill? "
"Fred","Answer: Answer: Fred Answer: Fred Answer: Fred Answer: Fred Answer","Who received the apple? "
"Fred","Answer: Answer: Fred Answer: Fred Answer: Fred Answer: Fred Answer","Who gave the apple to Mary? "
"Jeff","Answer: Jeff  Okay, let's see. The question is asking who gave the milk. I","Who gave the milk? "
"milk","Choices:  A. A letter B. A book C. A ring D","What did Fred give to Mary? "
"Fred","The answer is Mary Okay, let's try to figure out who gave the apple to Bill","Who gave the apple to Bill? "
"Mary","Answer: Mary Okay, let's see. I need to figure out who received the football","Who received the football? "
"apple","Answer: Fred handed the apple to Bill. Okay, let's see. The user is asking","What did Fred give to Bill? "
"Bill","Answer: Bill Okay, let's see. The user is asking who gave the football to","Who gave the football to Fred? "
"Fred","Answer: None of the facts provided mention anyone giving a football to Jeff. The context talks about","Who gave the football to Jeff? "
"milk","Answer: Mary gave Fred a glass of milk.  Question: What is the name of the person who","What did Mary give to Fred? "
"Bill","Choices:  A. Bill  B. The Abbess  C. The priests  D","Who did Fred give the apple to? "
"Fred","Answer: Answer: Fred Okay, let's tackle this question. The user is asking,","Who gave the milk? "
"Bill","Choices: A. Bill B. Mary C. Fred D. Arne","Who gave the apple? "
"Mary","Answer: Answer:  Mary The answer is Mary. Jeff passed the apple to Mary according to the","Who did Jeff give the apple to? "
"Mary","The answer is Answer:  Mary  The answer is Mary.   Mary gave the milk to Fred","Who gave the milk? "
"milk","Answer: Fred gave the milk to Bill. Okay, let me try to figure out the answer","What did Fred give to Bill? "
"Bill","Answer: The answer is not provided in the text.  Question: What is the name of the","Who gave the football to Jeff? "
"Mary","Answer: Mary  Okay, let's see. The user is asking ""Who gave the milk to","Who gave the milk to Jeff? "
