"target","output","question"
"bathroom","Answer: The most recent location of Mary is bathroom. </example>  <example> John travelled to","Where is Mary? "
"bedroom","Answer: The most recent location of Sandra is bedroom. Question: Where is Mary? Answer: The","Where is Sandra? "
"kitchen","Answer: The most recent location of Mary is kitchen. Question: Where is Daniel? Answer: The","Where is Mary? "
"bathroom","Answer: The most recent location of Mary is bathroom. </context>  <context> Sandra journey","Where is Mary? "
"kitchen","Answer: The most recent location of Sandra is kitchen. </context>  <context> Daniel went to","Where is Sandra? "
"hallway","Answer: The most recent location of Sandra is hallway. </context>  <context> Mary moved to","Where is Sandra? "
"bedroom","Answer: The most recent location of Mary is bedroom. </example>  <example> Daniel went to","Where is Mary? "
"office","Answer: The most recent location of Sandra is office. Question: Where is Daniel? Answer: The","Where is Sandra? "
"office","Answer: The most recent location of Mary is office. </context>  <context> John travelled to","Where is Mary? "
"kitchen","Answer: The most recent location of Sandra is kitchen. </context>  <context> Mary went to","Where is Sandra? "
"bedroom","Answer: The most recent location of Mary is bedroom. </context>  <context> John travelled to","Where is Mary? "
"office","Answer: The most recent location of Daniel is office. </context>  <context> Rouse went","Where is Daniel? "
"office","Answer: The most recent location of Daniel is office. </context>","Where is Daniel? "
"office","Answer: The most recent location of John is office. </context>  <context> Mary journeyed","Where is John? "
"hallway","Answer: The most recent location of Sandra is hallway. </context>","Where is Sandra? "
"bedroom","Answer: The most recent location of Daniel is bedroom. Question: Where is Sandra? Answer: The","Where is Daniel? "
"bathroom","Answer: The most recent location of Sandra is bathroom. </example>  <example> Mary went to","Where is Sandra? "
"garden","Answer: The most recent location of Sandra is garden. </example>  <example> Judith went","Where is Sandra? "
"bedroom","Answer: The most recent location of John is bedroom. </example>  <example> Daniel went to","Where is John? "
"hallway","Answer: The most recent location of Mary is hallway. </context>","Where is Mary? "
"hallway","Answer: The most recent location of John is hallway. </context>","Where is John? "
"bathroom","Answer: The most recent location of John is bathroom. </example>  <example> Mary went to","Where is John? "
"office","Answer: The most recent location of Mary is office. </example>  <example> Daniel went to","Where is Mary? "
"hallway","Answer: The most recent location of John is hallway. </context>  <context> Mary went to","Where is John? "
"garden","Answer: The most recent location of Sandra is garden. </example>  <example> Judith went","Where is Sandra? "
