"target","output","question"
"Bill","Bill handed the milk to Mary. Mary handed the milk to Bill. Mary handed the milk to Bill","Who did Mary give the milk to? "
"apple","Bill travelled to the hallway. His portrait is painted by Abbot, and and and and and and","What did Mary give to Jeff? "
"Fred","What is the apple? What is the apple? What is the apple? What is the apple?","Who gave the apple to Mary? "
"Bill","Bill handed the milk to Mary. Bill handed the milk to Mary. Bill handed the milk to Mary","Who did Mary give the milk to? "
"apple","What did Bill give to Fred? What did Bill give to Bill? What did Bill give to Bill","What did Fred give to Bill? "
"Mary","Mary. Ovid lived not far from the Fountain of Love, at the foot of the Moronian","Who received the milk? "
"football","What did the Church do? What did the Church do? What did the Church do? What did","What did Jeff give to Fred? "
"Mary","Teacher: Teacher: Teacher: Teacher: Teacher: Teacher: Teacher: Teacher: Teacher: Teacher:","Who gave the milk to Bill? "
"football","What did Mary give to Bill? What did Bill give to Mary? What did Mary give to Bill","What did Bill give to Mary? "
"Bill","Answer: Bill. The style, the style, the style, the style, the style, the","Who did Mary give the apple to? "
"Mary","Mary moved to the hallway. Many of the Indians were out of the hallway. Many of the Indians","Who gave the football? "
"apple","Stubbs, 417. Bill went to the office. Bill went to the office. Bill went","What did Fred give to Bill? "
"apple","What did Mary give to Bill? What did Bill give to Fred? What did Mary give to Fred","What did Bill give to Mary? "
"milk","What did Hilary lift? What did Hilary lift? What did Hilary lift? What did","What did Jeff give to Fred? "
"Mary","Mary journeyed to the hallway. If I once once once once once once once once once once once","Who received the football? "
"Jeff","Answer: Hans. JEANNE  _Stepping forward._  That is saddening. That is","Who gave the apple to Fred? "
"Jeff","Mary or Fred? or Jeff? or or or or or or or or or or or or or","Who received the apple? "
"Jeff","What was the trouble? What was the trouble? What was the trouble? What was the trouble?","Who gave the apple? "
"apple","What did Bill give to Mary? What did Mary give to Bill? What did Bill give to Mary","What did Mary give to Bill? "
"Jeff","Who was the horizon? Who was the horizon? Who was the horizon? Who was the horizon?","Who gave the apple? "
"football","What did Mary give to Jack? What did Mary give to Jack? What did Mary give to Jack","What did Jeff give to Mary? "
"Bill","What was the horizon of his brilliancy? What was the horizon of his brilliancy?","Who gave the milk to Mary? "
"Fred","Fred. Tall,  and endured endured endured endured endured endured endured endured endured endured endured endured endured endured","Who did Bill give the milk to? "
"Bill","Bill  Bill grabbed the apple. Bill was as over-confident as Rashed had been. Bill","Who did Jeff give the apple to? "
"Fred","Mary or Heywood? What was the hilt? What was the hilt? What was the","Who gave the milk? "
