"target","output","question"
"kitchen","Answer: The text mentions that John journeyed to the kitchen. The answer is kitchen.  Question:","Where is John? "
"office","Choices: A. kitchen B. bathroom C. hallway D. office E","Where is Daniel? "
"bedroom","Choices: A. In the Indian camp B. In the cave C. In the","Where is John? "
"office","Answer: The most recent location of Sandra is the office. Okay, let's see. The","Where is Sandra? "
"kitchen","Answer: The most recent location of Sandra is kitchen. Okay, let's tackle this question.","Where is Sandra? "
"bedroom","Choices:   A. In the kitchen   B. In the bedroom   C. In the","Where is Mary? "
"bedroom","Choices:   A. In the kitchen   B. In the garden   C. In the","Where is Sandra? "
"bedroom","Answer: The most recent location of Sandra is kitchen. Okay, let's see. I need","Where is Sandra? "
"bedroom","Answer: The most recent location of Mary is kitchen. Okay, let's see. I need","Where is Mary? "
"office","Choices: A. hallway B. kitchen C. bathroom D. garden Answer","Where is John? "
"bathroom","Answer: Daniel is in the kitchen. Okay, let's see. The user is asking where","Where is Daniel? "
"bedroom","Answer: The most recent location of Daniel is the bedroom. Okay, let's tackle this question","Where is Daniel? "
"garden","Answer: The most recent location of Sandra is the bedroom. </context>  Okay, let's","Where is Sandra? "
