"target","output","question"
"bathroom","Is she in the house? Is she in the garden? Is she in the woods? Is","Where is Mary? "
"kitchen","He is in the kitchen.  Answer: He is in the kitchen.  Question: Where is John?","Where is John? "
"garden","The man who was struck by a coincidence is in     saw four birds destroying some of his best","Where is Mary? "
"bedroom","He is not here. He is in the </context> the Mississippi, and the forts of","Where is John? "
"bathroom","Is she in the bathroom? Is she in the bedroom? Is she in the kitchen? Is she","Where is Mary? "
"hallway","I am sure I have seen her before.  Answer: She is the author of the book, ""","Where is Mary? "
"kitchen","I have not seen her for a long time. I have not seen her for a long time","Where is Sandra? "
"bedroom","I have not seen her. I have not heard her voice. I have not seen her face","Where is Mary? "
"bedroom","I can't find her. I'm looking for her. I'm looking for her. I'm","Where is Mary? "
"office","She is in the bathroom, and she is looking at herself in the mirror. She is wearing","Where is Sandra? "
"garden","The answer is: 1:1-2:24, 2:25-7:","Where is Daniel? "
"kitchen","She is not here. She is in the question: Where is Sandra? She is not here","Where is Sandra? "
"kitchen","I wonder if she went to the kitchen. I wonder if she went to the kitchen. I wonder","Where is Sandra? "
"bathroom","I don't see her.  Answer: She is in the garden, watering the flowers.  Question:","Where is Sandra? "
"office","I am in my garden, and I am very happy. I am reading your book, and","Where is Mary? "
"office","She is not in the bedroom, and she is not in the kitchen. She is not in","Where is Sandra? "
"office","""Do you give it to me?"" ""What the deuce should I do with it? Wear","Where is Daniel? "
"bedroom","She is not in the store, and I have not seen her since I came home. I","Where is Sandra? "
"kitchen","He was the only one who knew how to run the engine, and he was not to be","Where is Daniel? "
"hallway","He is in the hospital, and he is very sick. He is in the hospital, and he","Where is John? "
"bedroom","He was the first to fall. He was the first to fall. He was the first to","Where is Daniel? "
"garden","Answer: He moved to the garden. Wooden steps led up to a square front porch, the","Where is John? "
"office","He is in the library. He is in the Abbey. He is in the rooms.","Where is Daniel? "
"bathroom","The influence of the battle of the Wilderness was felt in the Army of the Potomac.","Where is Sandra? "
"bedroom","I went to the public devotions, I went to the public devotions, I went to","Where is John? "
"office","I can't find him. He's not in the house. He's not in the garden.","Where is John? "
"office","I am not sure, but I think she is in the Spectator, and I am","Where is Sandra? "
"hallway","I have a question about the question of the question of the question of the question of the","Where is Daniel? "
"bathroom","I have not forgotten you, John, and I am not ungrateful, though I have","Where is John? "
"bedroom","Answer: He's in the bedroom.     Context: ""I--shouldn't have said","Where is John? "
"office","I am not able to find him.  He is not in the office.  He","Where is John? "
"kitchen","He is in the kitchen.  Answer: He is in the kitchen.  Question: Where is the kitchen","Where is Daniel? "
"garden","Answer: In the garden.  The text of the letter is as follows:       ""The text","Where is Sandra? "
"garden","""I don't know,"" returned Croyden. ""I'm not sure that I can","Where is Sandra? "
