"target","output","question"
"bathroom","garden","Where is Mary? "
"kitchen","hallway I would do a great deal to be of use to you,"" the young man said,","Where is Sandra? "
"kitchen","garden Page 63.--The author of this treatise, who is a zealous orchard","Where is Mary? "
"kitchen","office arch. I doubt the intend, but acknowledge the inner. If, as","Where is John? "
"bedroom","bathroom Lily office Garden. hallway office. hallway office. hallway office","Where is Sandra? "
"office","garden","Where is John? "
"garden","Mary is a little bit of a context.  Question: Where is Mary? Mary is","Where is Mary? "
"bathroom","office Question: Where is Mary? office Question: Where is Mary? office Question:","Where is Sandra? "
"kitchen","garden","Where is Mary? "
"bedroom","office in the office, and he was a little lukewarm toward the cause of the","Where is John? "
"office","office Hottentot, however indifferent these may be to the mode in which Eup","Where is Daniel? "
"office","hallway Mary went back to the hallway. I had friends in Pumpiter and occasionally paid a long","Where is Daniel? "
"bathroom","bathroom. The men and women sat to gether when viewing the contests of the Circus, and not","Where is Mary? "
"bathroom","bathroom","Where is Sandra? "
"bathroom","office","Where is Sandra? "
"hallway","garden","Where is Mary? "
"kitchen","office : Where is Mary? garden : Where is Jane? hallway : Where is Sarah","Where is Sandra? "
"office","garden","Where is Daniel? "
"kitchen","hallway Question: Where is Mary? hallway","Where is Sandra? "
"bedroom","bedroom and come to me here in the morning. We must not and come to me here","Where is John? "
"hallway","hallway. K. He was in the white coat, and more and she looked like the man","Where is Sandra? "
"bedroom","bedroom Question: Where is Mary? bedroom","Where is Mary? "
"bedroom","bedroom. Yet we find, on the contrary </context>  Question: Where is John? bedroom","Where is John? "
"bedroom","garden Mary garden","Where is Mary? "
"bedroom","garden","Where is Mary? "
"garden","garden. Mary is a garden. Mary is a garden. Mary is a garden. Mary is a","Where is Mary? "
"bedroom","office","Where is Daniel? "
"office","bathroom Question: Where is Mary? garden Question: Where is Fred? office","Where is Sandra? "
"office","office","Where is Sandra? "
"garden","bathroom","Where is Sandra? "
"garden","(1 of 2)     Daniel, Daniel, where is Daniel? Daniel, Daniel, where","Where is Daniel? "
"bathroom","garden Hannah office and the two men were out on the streets together before Thessaly","Where is Mary? "
"office","garden","Where is Mary? "
"kitchen","office Question: Where is Mary? office Question: Where is Mary? office Question:","Where is Sandra? "
"garden","bathroom","Where is Sandra? "
"kitchen","office Gordon: hallway Fred: garden Fred: hallway Fred: office Fred","Where is Sandra? "
"kitchen","kitchen I am aware of it. We had a very cruel abbess in the kitchen, and","Where is Sandra? "
"garden","garden","Where is John? "
"garden","hallway","Where is Sandra? "
"bathroom","garden","Where is Sandra? "
"bedroom","garden","Where is Mary? "
"kitchen","garden Linda"" Eve"" Taylor"" Jeff"" Smith"" Tom"" Hall"" Jeff"" Park","Where is Sandra? "
"office","garden","Where is Mary? "
"bedroom","garden and Mrs. ""He isn't a Hillard and Mrs. ""He isn't","Where is Mary? "
"office","Mary Question: Where is Mary? garden","Where is Daniel? "
"office","office Dean. Them and their wives and families are chapel folk! [_THE DEAN tot","Where is Sandra? "
"bathroom","bathroom. For dessert I have only to sneak into an orchard. And my cubs.","Where is Sandra? "
"bedroom","bathroom Pound: the same Cone: 2,000 yards Spherical Car","Where is Sandra? "
"office","office I'm making some provision for you. You don't want to leave me though","Where is Daniel? "
"bedroom","bedroom She's a girl She's a girl She's a girl She's a","Where is Sandra? "
"hallway","office Barton & Rogers. office Barton & Rogers. office Barton & Rogers","Where is Daniel? "
"bedroom","garden","Where is Sandra? "
"office","office","Where is John? "
"garden","Mary moved to the bathroom. Sandra journeyed to the hallway. John went to the garden. Daniel","Where is John? "
"kitchen","office","Where is Daniel? "
"hallway","hallway. He then added that this boy was addicted to odious and very premature vices in","Where is Mary? "
"hallway","office Larkey, Miss Lashiel, Miss Tayloe, Mr. They all had","Where is Sandra? "
"hallway","garden","Where is John? "
"bedroom","garden","Where is Mary? "
"bedroom","garden office. It was     busy day on the     Thursday, the 14th","Where is Sandra? "
"bedroom","office in the various other city departments which made or marred city improvements. If Lester let","Where is Daniel? "
"kitchen","hallway Lily hallway Mary hallway Mary hallway Mary hallway Mary hallway Mary hallway","Where is Sandra? "
"bedroom","garden Lester. She drew up a chair close beside the bed, her face toward his,","Where is Daniel? "
"garden","garden garden. In the context. To him are the Maya mode </context","Where is John? "
"bathroom","hallway Scholar"" Hall is just finished computing the elements of the orbit of Scholar""","Where is Sandra? "
"garden","garden","Where is Sandra? "
"office","garden","Where is Daniel? "
"bedroom","office","Where is Mary? "
"garden","bathroom","Where is Sandra? "
"bathroom","bathroom Question: Where is Daniel? office","Where is Sandra? "
"office","garden","Where is John? "
"kitchen","kitchen","Where is Daniel? "
"bedroom","office","Where is John? "
"office","office","Where is Daniel? "
"bathroom","bathroom","Where is Sandra? "
"office","garden And Mary? bedroom And Mary? bedroom And Mary? bedroom And Mary?","Where is John? "
"hallway","garden","Where is Mary? "
"office","garden Question: What is John? garden","Where is John? "
"office","hallway How is Sandra? hallway Where is Sandra? hallway How is Sandra? hallway","Where is Sandra? "
"bathroom","garden","Where is John? "
"hallway","office hallway Context: General Buell could answer, an orderly entered with a telegram. He read","Where is John? "
"hallway","You might have held on by your hair. Yes, I went on quite a good bit","Where is Daniel? "
"hallway","garden","Where is Daniel? "
"bathroom","garden","Where is Daniel? "
"bathroom","hallway Question: Where is Mary? hallway Question: Where is Mary? hallway Question:","Where is John? "
"bathroom","garden","Where is Daniel? "
"garden","garden and hallway, and the hallway, and the hallway, and the hallway, and the hallway","Where is John? "
"bedroom","bedroom Response: bedroom","Where is John? "
"office","garden","Where is Mary? "
"garden","bathroom","Where is Sandra? "
"office","office office. I am not quite positive as to the fate of Goose-Gibbie, but","Where is John? "
"bedroom","bedroom Paul and Ramsey county do not seem to ever have chronicled the existence of this spr","Where is Daniel? "
"hallway","garden","Where is John? "
"kitchen","office","Where is Daniel? "
"bedroom","office","Where is Daniel? "
"hallway","garden She is one who for her, as by a fatal apostasy and court-amb","Where is Sandra? "
"garden","garden","Where is Sandra? "
"bedroom","garden","Where is John? "
"office","hallway Kitchen, and the garden, and the office, and the parlor, and the","Where is John? "
"garden","office Hill, as it was anticipated that the Confederates would concentrate their attack on his position","Where is Sandra? "
