"target","output","question"
"Jeff","""Hinder me not,"" replied Burley; ""he hath well said that all is lost,","Who did Fred give the football to? "
"Bill","""I'm so mad with that boy. ""Come, that's talking,"" said the placated","Who did Mary give the milk to? "
"Jeff","Jeff. Mary went back to the hallway. She had become larger, and more powerful, somehow,","Who did Fred give the milk to? "
"milk","milk. Jeff got the milk there. ""I forgot to change, when I dressed. Maybe the","What did Mary give to Fred? "
"Fred","Fred. Mary passed the milk to Fred. So long and so much of it that he can not","Who received the milk? "
"apple","garden Mary gave Jeff a garden. Jeff took Mary a garden. Mary gave Jeff a garden.","What did Mary give to Jeff? "
"apple","Fred             'Take all you will.' She wove him another with roses aglow:","What did Mary give to Jeff? "
"apple","garden. Now learn, barbarian, how a _Roman_ loves! _Ham._ Too well","What did Fred give to Bill? "
"Jeff","Arne Answer: Fred got the milk there. ""Won't you sit down, Arne","Who gave the milk to Fred? "
"Fred","office. At noon my father, mother, and my aunt Bell (the first time that ever","Who gave the apple to Mary? "
"Jeff","and I thought it would be comfort to you to know the worst, which you will be","Who received the football? "
"Jeff","I'm a tired man is, and we saw nothing. Speedily we despatched","Who did Mary give the football to? "
"milk","garden <DW52> complexion, and perfectly regular and handsome features, contemplated this scene","What did Mary give to Bill? "
"Bill","Fred Question: Who did Mary give the milk to? Fred","Who did Mary give the milk to? "
"milk","milk </context""  Plutard's Life of Alexander from the Greek; and the History","What did Mary give to Bill? "
"apple","Mary: Fred gave me a ring. Mary: Fred gave me a ring. Mary: Fred gave","What did Fred give to Mary? "
"Mary","Mary Jeff handed the football to Mary. Jeff handed the football to Mary. Jeff handed the football","Who received the football? "
"apple","garden tool. Bill had been told to do as he pleased, which was the very mock","What did Fred give to Bill? "
"Jeff","Mary and I'm a lucky fellow,"" exclaimed Harry, as he threw himself on the str","Who received the apple? "
"Bill","Henry Question: Who did Mary give the football to? Henry","Who did Mary give the football to? "
"Fred","Fred She was allowed to eat her supper in peace, but no sooner was it finished than","Who gave the milk to Jeff? "
"Mary","girl and she was for the garden of a chamber of a and she was","Who received the milk? "
"Mary","Mary","Who gave the milk? "
"milk","Fred and so--I made her cut it off. She didn't want to--it wasn","What did Bill give to Mary? "
"milk","Mary </context>  Question: What did Jeff give to Bill? Mary","What did Jeff give to Bill? "
"football","garden potatoes. By a kind of drum deserves special notice on account of the ingenuity","What did Jeff give to Fred? "
"Mary","Mr. Kirke is a gentleman from Scotland. “He said I was to call him Jack,”","Who gave the football? "
"Mary","Mary lunch. The garden of the Khartoum, his honour but rigid def","Who gave the apple to Bill? "
"Fred","Jeff","Who received the apple? "
"Mary","office of the President, the Lordship subscribed his name, and took the oaths according","Who gave the milk to Bill? "
"milk","a kiss","What did Mary give to Jeff? "
"Mary","Jeff. With this as the ground of the conflict, and lads will find that in no","Who gave the milk? "
"Fred","garden the door, and when the enemy saw him emerge from the ditch, and running along to","Who gave the apple to Mary? "
"football","a rose Question: What did Mary give to Bill? a rose Question: What did Mary","What did Bill give to Mary? "
"apple","apple","What did Fred give to Mary? "
"apple","(context: Bill) Bill: Fred, what did you give me? Fred: Bill, what","What did Fred give to Bill? "
"Jeff","Jeff Fred. Edwards, minister of Denton, in Sussex, a living in my brother","Who gave the milk? "
"Bill","Mr. Bilson was a garden, and that she, Miss Trotter,","Who did Mary give the apple to? "
"Fred","Kentucky General Zollicoffer marched from Cumberland Gap early in the month, and assumed","Who gave the football to Mary? "
"milk","milk Question: What did Fred? milk Question: What did Mary give to Fred? milk","What did Mary give to Fred? "
"milk","garden","What did Fred give to Mary? "
"Mary","Boyce in it so far, and damned little Tracy!” Reuben laughed.","Who gave the football? "
"Fred","Jeff Sarko one saw the thing is easy enough. ""Toss 'em","Who received the apple? "
"Mary","No need of running any risk. She reeled a little as he helped her out. She leaned","Who gave the apple? "
"Fred","Jeff Gordon. Still, from the most favourable point of view, the mission was fra","Who gave the apple to Bill? "
"apple","apple","What did Fred give to Bill? "
"Fred","Fred Bill travelled to the bathroom. _Zamal_ (Maya) is the morning","Who received the apple? "
"Fred","Fred. she. the milk was the milk Question: Who drank the milk? Fred.","Who received the milk? "
"Mary","Mary. Fred passed the football to Mary. exclaimed Aggie, then she signalled to the officer","Who received the football? "
"apple","apple </context>  Question: What did Bill give to Mary? apple </context>  Question","What did Bill give to Mary? "
"apple","A nut. Mary went back to the kitchen. When he was twenty years old he broke his leg","What did Mary give to Fred? "
"apple","milk","What did Fred give to Bill? "
"apple","garden. And ""the Uncle Louis, said to be one hundred and fourteen years old,","What did Fred give to Bill? "
"milk","milk"" ""I hope you did not take cold,"" said Maggie. ""The idea of prowling","What did Jeff give to Fred? "
"Mary","Mary. Question: Who gave the milk? Bill. Question: Who was here? Mary. Question","Who received the milk? "
"Jeff","Bill travelling to the bedroom. Why would a compliment from a chicken be an insult?","Who gave the football? "
"Bill","Bill handed the football to Fred. And I'm so ASHAMED!"" ""And you must","Who gave the football to Fred? "
"Mary","Jeff journeyed to the bedroom. [_Mumbling to himself._] A thousand pounds to","Who received the football? "
"Mary","Mary. What even the loss of part of a cherished crop, Jeff went to the office. He","Who gave the football to Fred? "
"Jeff","Jeff. I said, ""the man's face,"" I continued, ""would be turned toward the","Who did Bill give the milk to? "
"Fred","Mary Leavenworth. Gryce, heart and soul, in finding out the true","Who gave the football to Jeff? "
"Jeff","she was of a rich and considerable merchant, whose father had fled out of Flanders on","Who gave the apple to Fred? "
"Bill","Jeff Buckhurst being Lord of Misrule,' said Lord Henry: 'I will be","Who received the milk? "
"Jeff","Fred one and she's a lovely girl, and a lovelier girl,       And they","Who did Bill give the apple to? "
"milk","garden. She was a hallway. Bill went back to the hallway. But it was a clue at","What did Mary give to Fred? "
"Jeff","garden Hymn. She was a quack, and had been consulted, and had had","Who received the apple? "
"Jeff","Jeff","Who gave the apple to Bill? "
"apple","apple to proclaim them to be sisters. “You must expect trains to be late at Christmas","What did Mary give to Fred? "
"Bill","garden. She had a little bit of a chance, but in either case to be warm","Who did Fred give the apple to? "
