"target","output","question"
"Jeff","Answer: Jeff. Question: Who did Jeff give the football to? Answer: Fred. Question:","Who did Fred give the football to? "
"Fred","Answer: Jeff. Question: Who passed the milk? Answer: Fred. Question: Who grabbed the","Who received the milk? "
"Jeff","Answer: Jeff. Question: Who gave the milk to Fred? Answer: Jeff. Question: Who","Who gave the milk to Fred? "
"milk","Answer: Milk. Question: What did Bill give to Mary? Answer: Milk. Question: What","What did Mary give to Bill? "
"Mary","Answer: Mary. Question: Who received the football? Answer: Mary. Question: Who received","Who received the football? "
"Fred","[Footnote 531: The milkman.--Ver. He is here called 'lact","Who gave the milk to Jeff? "
"milk","Answer: Milk. Question: What did Bill give to Jeff? Answer: Milk. Question: What","What did Jeff give to Bill? "
"Fred","Answer: Mary. Question: Who received the apple? Answer: Mary. Question: Who received the","Who received the apple? "
"Fred","Answer: Fred. Question: Who gave the milk to Bill? Answer: Mary. Question: Who","Who gave the apple to Mary? "
"Jeff","Answer: The milkman. Question: Who is the milkman? Answer: The milkman.","Who gave the milk? "
"milk","Answer: Milk. Question: What did Mary give to Fred? Answer: Milk. Question: What","What did Fred give to Mary? "
"Fred","Answer: Fred. Question: Who gave the apple to Bill? Answer: Fred. Question: Who","Who gave the apple to Bill? "
"Mary","Answer: Mary. Question: Who passed the football to Mary? Answer: Fred. Question: Who","Who received the football? "
"apple","Answer: An apple. Question: What did Bill give to Fred? Answer: A football. Question","What did Fred give to Bill? "
"Bill","Answer: The manager. Question: Who gave the football to Fred? Answer: The manager","Who gave the football to Fred? "
"Fred","Answer: The man who gave the football to Jeff gave the football to Jeff.  Question: Who","Who gave the football to Jeff? "
"milk","Answer: A pair of red flannel trousers. Question: What did Fred give to","What did Mary give to Fred? "
"Bill","Answer: Bill. Question: Who did Mary give the milk to? Answer: Fred. Question:","Who did Fred give the apple to? "
"Fred","Answer: Jeff. Question: Who gave the milk? Answer: Jeff. Question: Who gave the","Who gave the milk? "
"Bill","Answer: Mary. Question: Who grabbed the apple? Answer: Bill. Question: Who gave the","Who gave the apple? "
"Mary","Answer: Mary. Question: Who did Mary give it to? Answer: Jeff. Question: Who","Who did Jeff give the apple to? "
"Mary","Answer: Fred. Fred dropped the milk. Bill went back to the bathroom. Bill moved to","Who gave the milk? "
"milk","Answer: The milk. Question: What did Bill give to Fred? Answer: The milk. Question","What did Fred give to Bill? "
"Bill","Answer: Bill Taft. Question: Who gave the apple to Fred? Answer: The groceryman","Who gave the football to Jeff? "
"Mary","Answer: Mary. Mary gave the milk to Jeff. Answer: Mary. Mary gave the milk to","Who gave the milk to Jeff? "
