"target","output","question"
"kitchen","Milton Woodward, she was a sort of white slave. Any impatience toward her first husband of","Where is Sandra? "
"office","Where is John? Whereupon Eleanor, conscientiously, turned out a neat half-dozen skil","Where is John? "
"bedroom","What journeyed to the bedroom? What was Mordaunt's income for the care of Althe","Where is John? "
"bathroom","Answer: In the bathroom. *       *       *       *       *  THE PULLMAN CAR","Where is Sandra? "
"office","Where is Daniel? Where is Daniel? Where is Daniel? Where is Daniel? Where is Daniel?","Where is Daniel? "
"bedroom","What is she doing? What is she wearing? What is she holding? What is she looking at","Where is Mary? "
"garden","What is she doing? Answer: John travelled to the bathroom. Mary travelled to the garden. Ruth","Where is Mary? "
"garden","Answer: Sandra went to the garden. Question: What did she do in the garden? Answer:","Where is Sandra? "
"kitchen","Where is John? Where is John? Where is John? Where is John? Where is John?","Where is Sandra? "
"garden","Answer: He is in the garden. Let him suppose the elongated mass, so given him,","Where is John? "
"kitchen","She resumed her seat next to the other lady, and Coningsby returned to the other saloons","Where is Sandra? "
"office","Answer: She went to the office. Question: What did the Judge say? Answer: He said","Where is Sandra? "
"bedroom","Answer: In the garden. Question: Where is Sandra? Answer: In the garden. On April","Where is Sandra? "
"garden","Answer: He is in the garden. Question: Where is Mary? Answer: She is in the","Where is John? "
"hallway","What is he doing? What is the Inquisitor doing? What is the Inquisitor saying","Where is John? "
"kitchen","Answer: The garden. Question: Where is Coningsby? Answer: The hallway. Question:","Where is Sandra? "
"garden","Answer: the garden. Thence she went to the Baths of Vichy, stopping at D","Where is Sandra? "
"bathroom","_Reg._                       Oh! _At._                       Oh! _Det._                       Oh! _Reg","Where is Sandra? "
"office","Mary journeyed to the office. (Ah, dear God, grant me patience,         My soul","Where is Daniel? "
"office","Answer: In the garden. Question: Where is John? Answer: In the garden. Question:","Where is John? "
"hallway","Address: 24 Kit Carson, New York. Containing valuable information on almost every subject, such","Where is Daniel? "
"bathroom","What is Daniel doing? What is the unfortunate Queen doing? What is the unfortunate Queen saying? What","Where is Daniel? "
"garden","Rent, rates, taxes, bills, make a fearful list   Of things that I must pay","Where is Sandra? "
"kitchen","Daniel went to the bathroom. The resolutions were repeated in the House of Assembly, and the","Where is Daniel? "
"bedroom","Answer: In the bedroom. After Maine, the first railroad in this country was built in 182","Where is John? "
