"target","output","question"
"Jeff","Answer: Jeff  <context> Fred picked up the football there. Fred gave the football to Jeff.","Who did Fred give the football to? "
"Fred","(Answer: Mary)  <example> Mary picked up the apple there. Mary gave the apple to","Who received the milk? "
"Jeff","(Answer: Jeff)  Question: Who took the football? (Answer: Bill)  Question: Who","Who gave the milk to Fred? "
"milk","Answer: milk  <context> Mary moved to the office. Mary moved to the bedroom. Mary moved","What did Mary give to Bill? "
"Mary","Answer: Mary  <context> Fred took the milk there. Jeff got the football there. Fred left","Who received the football? "
"Fred","Answer: Fred  <context> Jeff took the milk there. Jeff put down the milk. Fred took","Who gave the milk to Jeff? "
"milk","(Answer: milk)  Question: What did Mary give to Fred? (Answer: apple)  Question","What did Jeff give to Bill? "
"Fred","(Answer: Mary)  Question: Who gave the apple? (Answer: Fred)  Question: Who","Who received the apple? "
"Fred",". And Mary, what answer will she make to thee?. And Mary, what answer will she","Who gave the apple to Mary? "
"Jeff","Answer: Mary  <example> Mary went to the kitchen. Mary moved to the bedroom. Jeff","Who gave the milk? "
"milk","Answer: milk  <context> Mary got the milk there. Mary gave the milk to Bill. Jeff","What did Fred give to Mary? "
"Fred","Answer: Mary  <context> Mary grabbed the apple there. Jeff went back to the bedroom. Bill","Who gave the apple to Bill? "
"Mary","(Answer: Fred)  Question: Who gave the apple? (Answer: Jeff)  Question: What","Who received the football? "
"apple","(Answer: apple)  <example> Mary went to the hallway. Fred picked up the football there","What did Fred give to Bill? "
"Bill","(Answer: Bill)  Question: Who did Mary give the apple to? (Answer: Fred)","Who gave the football to Fred? "
"Fred","(Answer: Fred)  <context> Jeff got the football there. Jeff passed the football to Fred.","Who gave the football to Jeff? "
"milk","(Answer: milk)  Question: What did Fred give to Bill? (Answer: milk)  Question","What did Mary give to Fred? "
"Bill","(Answer: Bill)  Question: Who did Mary give the apple to? (Answer: Fred)","Who did Fred give the apple to? "
"Fred","Answer: Jeff  <example> Mary went to the office. Mary went to the bedroom. Mary","Who gave the milk? "
"Bill","(Answer: Mary)  Question: Who gave the apple to Bill? (Answer: Mary)  Question","Who gave the apple? "
"Mary","Answer: Mary  <context> Mary went to the garden. Jeff went back to the garden. Jeff","Who did Jeff give the apple to? "
"Mary","Answer: Mary  <context> Mary went to the hallway. Mary went back to the hallway. Mary","Who gave the milk? "
"milk","(Answer: milk)  Question: What did Bill give to Fred? (Answer: milk)  Question","What did Fred give to Bill? "
"Bill","Answer: Bill  Question: Who gave the apple to Fred? Answer: Mary  Question: Who","Who gave the football to Jeff? "
"Mary","Answer: Mary  <example> Mary moved to the office. Mary went to the office. Mary","Who gave the milk to Jeff? "
