"target","output","question"
"Jeff","Fred Answer: Fred gave the football to Fred","Who did Fred give the football to? "
"Bill","Fred Question: Who did Mary give the milk to? Fred Question: Who did Mary give","Who did Mary give the milk to? "
"Jeff","1. The cat 2. The dog 3. The horse 4. The cow","Who did Fred give the milk to? "
"milk","milk","What did Mary give to Fred? "
"Fred","Fred","Who received the milk? "
"apple","apple","What did Mary give to Jeff? "
"apple","apple Context: Mary gave Jeff an apple  Question: What did Mary give to Jeff? apple","What did Mary give to Jeff? "
"apple","apple","What did Fred give to Bill? "
"Jeff","Fred","Who gave the milk to Fred? "
"Fred","Mary Answer: Mary gave the apple to Mary. Mary Answer: Mary gave the apple to","Who gave the apple to Mary? "
"Jeff","Fred Answer: Fred Question: Who received the football? Fred Answer: Fred Question","Who received the football? "
"Jeff","Fred","Who did Mary give the football to? "
"milk","apple Context: Mary gave Bill an apple  Question: What did Mary give to Bill? apple","What did Mary give to Bill? "
"Bill","Fred Answer: Fred Question: Who did Mary give the milk to? Fred Answer:","Who did Mary give the milk to? "
"milk","milk","What did Mary give to Bill? "
"apple","apple","What did Fred give to Mary? "
"Mary","Jeff Answer: Jeff Question: Who gave the football? Jeff Answer: Jeff Question","Who received the football? "
"apple","apple","What did Fred give to Bill? "
"Jeff","Fred","Who received the apple? "
"Bill","Mary Answer: Who did Mary give the football to? Mary Answer: Who did Mary give","Who did Mary give the football to? "
"Fred","Jeff","Who gave the milk to Jeff? "
"Mary","Fred T/F: Fred received the milk T/F: Fred received the milk T/F","Who received the milk? "
"Mary","Mary","Who gave the milk? "
"milk","milk","What did Bill give to Mary? "
"milk","apple","What did Jeff give to Bill? "
"football","apple","What did Jeff give to Fred? "
"Mary","Mary Mary: Mary gave the apple to Mary Mary: Mary gave the apple to Mary","Who gave the football? "
"Mary","Bill context: Bill gave the apple to Fred context: Fred gave the apple to Bill","Who gave the apple to Bill? "
"Fred","Mary Answer: Mary Question: Who received the apple? Mary Answer: Mary Question","Who received the apple? "
"Mary","Mary","Who gave the milk to Bill? "
"milk","apple","What did Mary give to Jeff? "
"Mary","Mary","Who gave the milk? "
"Fred","Bill","Who gave the apple to Mary? "
"football","apple","What did Bill give to Mary? "
"apple","apple Context: Fred passed the apple to Mary.  Question: What did Fred give to Mary?","What did Fred give to Mary? "
"apple","apple","What did Fred give to Bill? "
"Jeff","Jeff","Who gave the milk? "
"Bill","Mary Question: What is the value of x? 2 Question: What is the value","Who did Mary give the apple to? "
"Fred","Fred  Answer: Fred gave the football to Mary.  Question: Who asked if it was Kampen","Who gave the football to Mary? "
"milk","Fred","What did Mary give to Fred? "
"milk","apple Fred: What did Fred give to Mary? apple","What did Fred give to Mary? "
"Mary","Fred Answer: Fred gave the football to Bill Question: Who gave the football? Bill","Who gave the football? "
"Fred","Fred","Who received the apple? "
"Mary","","Who gave the apple? "
"Fred","Fred","Who gave the apple to Bill? "
"apple","apple Answer: apple","What did Fred give to Bill? "
"Fred","Fred Context: Fred went to the bathroom. One is cut down, the other cut up!","Who received the apple? "
"Fred","Fred","Who received the milk? "
"Mary","Fred","Who received the football? "
"apple","apple Answer: apple","What did Bill give to Mary? "
"apple","apple","What did Mary give to Fred? "
"apple","milk text: Fred gave Bill milk there. text: Fred gave Bill milk there. text:","What did Fred give to Bill? "
"apple","apple","What did Fred give to Bill? "
"milk","milk","What did Jeff give to Fred? "
"Mary","Mary","Who received the milk? "
"Jeff","Bill","Who gave the football? "
"Bill","Bill  Question: Who was Fred? Fred  Question: Who was Bill? Bill  Question:","Who gave the football to Fred? "
"Mary","Jeff Answer: Jeff Question: Who received the football? Jeff Answer: Jeff Question","Who received the football? "
"Mary","Mary","Who gave the football to Fred? "
"Jeff","Jeff","Who did Bill give the milk to? "
"Fred","Jeff","Who gave the football to Jeff? "
"Jeff","Fred","Who gave the apple to Fred? "
"Bill","Bill","Who received the milk? "
"Jeff","Jeff","Who did Bill give the apple to? "
"milk","apple","What did Mary give to Fred? "
"Jeff","Jeff","Who received the apple? "
"Jeff","Jeff","Who gave the apple to Bill? "
"apple","apple text: Mary gave the apple to Fred. Ed, cutting a strip of adhesive plaster.","What did Mary give to Fred? "
"Bill","Fred","Who did Fred give the apple to? "
"Jeff","Fred","Who gave the apple? "
"Bill","Bill","Who gave the milk to Fred? "
"Bill","Bill","Who did Jeff give the football to? "
"Fred","Bill","Who gave the milk? "
"apple","apple Question: What did Mary give to Bill? apple Question: What did Mary give to","What did Mary give to Bill? "
"Jeff","Ruby","Who received the milk? "
"Bill","Bill Answer: Fred gave the milk to Bill","Who did Fred give the milk to? "
"Bill","Bill","Who gave the apple? "
