"target","output","question"
"bathroom","bathroom","Where is Mary? "
"kitchen","bathroom","Where is Sandra? "
"kitchen","bathroom","Where is Mary? "
"kitchen","bathroom","Where is John? "
"bedroom","bedroom","Where is Sandra? "
"office","office","Where is John? "
"garden","Bathroom","Where is Mary? "
"bathroom","bathroom","Where is Sandra? "
"kitchen","bathroom","Where is Mary? "
"bedroom","bedroom","Where is John? "
"office","bathroom","Where is Daniel? "
"office","office","Where is Daniel? "
"bathroom","bathroom","Where is Mary? "
"bathroom","bathroom","Where is Sandra? "
"bathroom","bathroom","Where is Sandra? "
"hallway","bathroom","Where is Mary? "
"kitchen","bathroom","Where is Sandra? "
"office","bedroom","Where is Daniel? "
"kitchen","kitchen","Where is Sandra? "
"bedroom","bathroom","Where is John? "
"hallway","hallway","Where is Sandra? "
"bedroom","bedroom","Where is Mary? "
"bedroom","bathroom","Where is John? "
"bedroom","bedroom","Where is Mary? "
"bedroom","bathroom","Where is Mary? "
"garden","kitchen","Where is Mary? "
"bedroom","bedroom","Where is Daniel? "
"office","bathroom","Where is Sandra? "
"office","office","Where is Sandra? "
"garden","garden","Where is Sandra? "
"garden","bedroom","Where is Daniel? "
"bathroom","bathroom","Where is Mary? "
"office","office","Where is Mary? "
"kitchen","bathroom","Where is Sandra? "
"garden","bathroom","Where is Sandra? "
"kitchen","kitchen","Where is Sandra? "
"kitchen","kitchen","Where is Sandra? "
"garden","bathroom","Where is John? "
"garden","bathroom","Where is Sandra? "
"bathroom","bathroom","Where is Sandra? "
"bedroom","bathroom","Where is Mary? "
"kitchen","bathroom","Where is Sandra? "
"office","garden","Where is Mary? "
"bedroom","bathroom","Where is Mary? "
"office","office","Where is Daniel? "
"office","office","Where is Sandra? "
"bathroom","bathroom","Where is Sandra? "
"bedroom","bedroom","Where is Sandra? "
"office","office","Where is Daniel? "
"bedroom","bedroom","Where is Sandra? "
"hallway","bathroom","Where is Daniel? "
"bedroom","bedroom","Where is Sandra? "
"office","office","Where is John? "
"garden","bathroom","Where is John? "
"kitchen","kitchen","Where is Daniel? "
"hallway","bedroom","Where is Mary? "
"hallway","bathroom","Where is Sandra? "
"hallway","bathroom","Where is John? "
"bedroom","bathroom","Where is Mary? "
"bedroom","bedroom","Where is Sandra? "
"bedroom","office","Where is Daniel? "
"kitchen","bathroom","Where is Sandra? "
"bedroom","bedroom","Where is Daniel? "
"garden","office","Where is John? "
"bathroom","bathroom","Where is Sandra? "
"garden","garden","Where is Sandra? "
"office","office","Where is Daniel? "
"bedroom","bedroom","Where is Mary? "
"garden","garden","Where is Sandra? "
"bathroom","bathroom","Where is Sandra? "
"office","office","Where is John? "
"kitchen","kitchen","Where is Daniel? "
"bedroom","office","Where is John? "
"office","bathroom","Where is Daniel? "
"bathroom","bedroom","Where is Sandra? "
"office","bathroom","Where is John? "
"hallway","bathroom","Where is Mary? "
"office","office","Where is John? "
"office","bathroom","Where is Sandra? "
"bathroom","bathroom","Where is John? "
"hallway","bathroom","Where is John? "
"hallway","bedroom","Where is Daniel? "
"hallway","bathroom","Where is Daniel? "
"bathroom","bathroom","Where is Daniel? "
"bathroom","bathroom","Where is John? "
"bathroom","bathroom","Where is Daniel? "
"garden","bathroom","Where is John? "
"bedroom","bedroom","Where is John? "
"office","bathroom","Where is Mary? "
"garden","bathroom","Where is Sandra? "
"office","bathroom","Where is John? "
"bedroom","bathroom","Where is Daniel? "
"hallway","bathroom","Where is John? "
"kitchen","bathroom","Where is Daniel? "
"bedroom","bedroom","Where is Daniel? "
"hallway","hallway","Where is Sandra? "
"garden","bathroom","Where is Sandra? "
"bedroom","bedroom","Where is John? "
"office","bathroom","Where is John? "
"garden","bedroom","Where is Sandra? "
