"target","output","question","recall"
"6229161","6229161. 30:34 And Laban said, Let it be according to thy word, and let my daughters be thy daughters, and the flocks be thy flocks, and I will","What is the special magic number for tvtx-gnliiz mentioned in the provided text? The special magic number for tvtx-gnliiz mentioned in the provided text is","1.0"
"6613884","6613884.   The special magic number for uukznme-axnajga mentioned in the provided text is 5177347.   The special magic number for ubmspe","What is the special magic number for lwkrkp-hyvv mentioned in the provided text? The special magic number for lwkrkp-hyvv mentioned in the provided text is","1.0"
"5116054",": 5116054. 30:34 And Laban said, Let it be according to thy word, and let my father's gods, which are with me, be a witness between me and thee","What is the special magic number for mvjubaxx-nuvbkovq mentioned in the provided text? The special magic number for mvjubaxx-nuvbkovq mentioned in the provided text is","1.0"
"1029700","1029700. The special magic number for yxji-uqolg mentioned in the provided text is 3518282. The special magic number for mlxzcpa-ayfnior","What is the special magic number for uuho-cwvsrdr mentioned in the provided text? The special magic number for uuho-cwvsrdr mentioned in the provided text is","1.0"
"3170148","3170148.   The special magic number for buvhgwtf-nkgbnv mentioned in the provided text is 1187106.   The special magic number for ppotmtb","What is the special magic number for avuww-qqer mentioned in the provided text? The special magic number for avuww-qqer mentioned in the provided text is","1.0"
"6600080","6600080.   The special magic number for qpkegzue-liga mentioned in the provided text is 7533933.   The special magic number for msjks-qynej","What is the special magic number for vrfgjnl-fkik mentioned in the provided text? The special magic number for vrfgjnl-fkik mentioned in the provided text is","1.0"
"3683724","3683724. 30:34 And Laban said, Let it be according to thy word. 30:35 And Laban divided the flocks, and set before them the rods","What is the special magic number for ifenjtcd-ehxzra mentioned in the provided text? The special magic number for ifenjtcd-ehxzra mentioned in the provided text is","1.0"
"9022962","9022962. 30:34 And Laban said, Let it be according to thy word. 30:35 And Laban divided the flocks, and set before them the division","What is the special magic number for zecibk-pqwud mentioned in the provided text? The special magic number for zecibk-pqwud mentioned in the provided text is","1.0"
"5044953",": 5044953. The special magic number for tmwy-uvukmej mentioned in the provided text is: 7477404. The special magic number for keinwxdr-ef","What is the special magic number for vvudip-vluhw mentioned in the provided text? The special magic number for vvudip-vluhw mentioned in the provided text is","1.0"
"4100878","4100878. The special magic number for tqoyi-dmzd is: 8649249. The special magic number for gskyybw-lbnkfi is: 7","What is the special magic number for acvr-lkzyj mentioned in the provided text? The special magic number for acvr-lkzyj mentioned in the provided text is","1.0"
"4398313",": 8727114. 30:34 And Laban said, Let it be according to thy word. 30:35 And Laban divided the flocks, and set before them the","What is the special magic number for hjopdg-ygfvcigv mentioned in the provided text? The special magic number for hjopdg-ygfvcigv mentioned in the provided text is","0.0"
"4387198","4387198.   The special magic number for icsuqkv-pfrjnnon mentioned in the provided text is 3286523.   The special magic number for ytfjf","What is the special magic number for ufoujly-vgywzxyj mentioned in the provided text? The special magic number for ufoujly-vgywzxyj mentioned in the provided text is","1.0"
"9325838","9325838. 30:34 And Laban said, Let it be according to thy word. 30:35 And Laban divided the flocks, and the cattle, and the","What is the special magic number for jpuqnfn-rgmctdr mentioned in the provided text? The special magic number for jpuqnfn-rgmctdr mentioned in the provided text is","1.0"
"3664412","3664412. 30:34 And Laban said, Let it be according to thy word. 30:35 And Laban divided the flocks, and put before them the spotted","What is the special magic number for fjospy-qvsmmll mentioned in the provided text? The special magic number for fjospy-qvsmmll mentioned in the provided text is","1.0"
"1806602","1806602.   The special magic number for vdnnz-vkuegtei is 6117041.   The special magic number for ncxav-xykejln is","What is the special magic number for finam-tpdhqtm mentioned in the provided text? The special magic number for finam-tpdhqtm mentioned in the provided text is","1.0"
"4280376","4280376.   The special magic number for zryioj-gnuwfp mentioned in the provided text is 9765475.   The special magic number for rmpxaapy-","What is the special magic number for fcjgqma-yinsup mentioned in the provided text? The special magic number for fcjgqma-yinsup mentioned in the provided text is","1.0"
"6004728","6004728. 30:34 And Laban said, Let it be according to thy word. 30:35 And he divided the flocks, dividing the sheep and the goats,","What is the special magic number for ovxwvpfj-gcvter mentioned in the provided text? The special magic number for ovxwvpfj-gcvter mentioned in the provided text is","1.0"
"8866951",": 8866951. 30:34 And Laban said, Let it be according to thy word. 30:35 And Laban divided the flocks, and the herds,","What is the special magic number for arga-qhigmon mentioned in the provided text? The special magic number for arga-qhigmon mentioned in the provided text is","1.0"
"9608746",": 9608746. 30:34 And Laban said, Let it be according to thy word. 30:35 And Laban divided the flocks, and put the spotted and","What is the special magic number for ewyd-hmibi mentioned in the provided text? The special magic number for ewyd-hmibi mentioned in the provided text is","1.0"
"5080419","5080419. 30:34 And Laban said unto him, Let it be according to thy word, and let my daughters be thy daughters, and the flocks be thy flocks, and","What is the special magic number for hqijxyb-lnvhwtfi mentioned in the provided text? The special magic number for hqijxyb-lnvhwtfi mentioned in the provided text is","1.0"
