"target","output","question"
"kitchen","I am not sure if I am right, but I think it is in the story. I","Where is Sandra? "
"office","He is in the garden.  Answer: He is in the garden.  Question: Where is John?","Where is John? "
"bedroom","He's in the woods, and I'm sure he's all right. He'll come back soon","Where is John? "
"bathroom","She is not in the kitchen, and she is not in the bedroom. She is not","Where is Sandra? "
"office","]  [Sidenote: Fred's escape from the Federal army.]  [Sidenote: Fred's escape","Where is Daniel? "
"bedroom","The date-palm, which is the chief tree of the country, is a very tall tree","Where is Mary? "
"garden","What is she doing?  Answer: Mary is in the kitchen. She is making a pie.  Question","Where is Mary? "
"garden","I'm not sure but I think she's in the house. I'm not sure but I","Where is Sandra? "
"kitchen","I have not seen her for a long time. I have not seen her for a long time","Where is Sandra? "
"garden","Answer: He was in the room.     Question: What did he do?     Answer: He","Where is John? "
"kitchen","She is in the kitchen, and she is making a cake.  Answer: She is in the","Where is Sandra? "
"office","*Answer*: I have not seen her for a long time. *Question*: Where is Sandra","Where is Sandra? "
"bedroom","I can't find her.  Answer: She is in the room, but she is not in the","Where is Sandra? "
"garden","[Footnote 5: This is not an absolute rule; it must be left to the judgment","Where is John? "
"hallway","He was the first to die in the disaster, and his death was the most painful.","Where is John? "
"kitchen","She is not in the room. She is in the kitchen, and she is making a cake.","Where is Sandra? "
"garden","I can't find her.  Answer: She is in the hall, and I am going to get","Where is Sandra? "
"bathroom","I am looking for a book, ""The Cooks of the Indians. They are not afraid","Where is Sandra? "
"office","He is in the question, p. 112; the old work, p. 112","Where is Daniel? "
"office","He is in the bagpipe, or _bag-pipe_, which is a kind of bag","Where is John? "
"hallway","He was a boy, and he was a boy, and he was a boy, and he was","Where is Daniel? "
"bathroom","He is in the grave, and I am left alone. I have no one to care for","Where is Daniel? "
"garden","I have been looking for her, but I cannot find her. I have been looking for her,","Where is Sandra? "
"kitchen","He is not in the house, and I have not seen him since the war began. I","Where is Daniel? "
"bedroom","--""I'm not sure,"" said Miss Cavendish. ""I think he's gone to","Where is John? "
