"target","output","question"
"bathroom","What is she doing?  Answer: She is in the kitchen. She is sewing.  Example: ""","Where is Mary? "
"bedroom","- Answer:  The answer is in the last line of the poem.  <question>     <","Where is Sandra? "
"kitchen","What is she doing?  Answer: She is in the storm, and she is trying to save the","Where is Mary? "
"bathroom","I can't find her anywhere.  <text>     I fear that she is gone forever.","Where is Mary? "
"kitchen","I have not seen her for a long time. I think she is in the kitchen. I","Where is Sandra? "
"hallway","* ""The girl is in the house."" * ""The girl is in the house."" *","Where is Sandra? "
"bedroom","What is she doing? What is she like? What is her   favorite food? What is","Where is Mary? "
"office","I can't find her.  Answer: She is in the kitchen.  Question: Where is the kitchen","Where is Sandra? "
"office","I have not seen her.  Answer: She is in her room.  Question: What is the Duke","Where is Mary? "
"kitchen","She is in the kitchen, as usual.  Answer: She is in the kitchen, as usual.","Where is Sandra? "
"bedroom","--""She is in the kitchen.""    <context>     <text>She is in the","Where is Mary? "
"office","What is he doing?  Answer: He is on the _Louisa_.  Question: What is","Where is Daniel? "
"office","--I think he's in the house.  Answer: ""They continued to live at the little house","Where is Daniel? "
"office","""I'm not sure. I think he's in the kitchen. I'll go and see if","Where is John? "
"hallway","She is in the kitchen.  Example:  ""Where is Sandra? She is in the kitchen.""","Where is Sandra? "
"bedroom","He's not in the kitchen, and he's not in the   living room. He's","Where is Daniel? "
"bathroom","She is in the kitchen.  Answer: She is in the kitchen.  Question: Where is the kitchen","Where is Sandra? "
"garden","--I can't find her.  Answer: She's in the kitchen.  Question: What is the","Where is Sandra? "
"bedroom","A) in the cringing, fawning, obsequious boardroom. B) in","Where is John? "
"hallway","She is in the kitchen.  <example>   <text>Where is Mary?  She","Where is Mary? "
"hallway","He's not in the house. He's not in the garage. He's not in","Where is John? "
"bathroom","He is burning the midnight oil.  Answer: He is in his room, working.  </context>","Where is John? "
"office","--""She is in the Lower Hall, sir.""  Answer: ""I thought she was in the","Where is Mary? "
"hallway","He is in the room.  Answer: He is in the room.  <example>   He is","Where is John? "
"garden","--I have not seen her for a long time. I   think she is in the kitchen","Where is Sandra? "
