"target","output","question"
"Jeff","(A) to his brother (B) to his sister (C) to his friend (D","Who did Fred give the football to? "
"Bill","A. the children B. the men C. the women D. the horses  Answer: A","Who did Mary give the milk to? "
"Jeff","Answer: Jeff  Question: What did Pauline think about the winter? Answer: There must be","Who did Fred give the milk to? "
"milk","What did Fred give to Jeff? What did Jeff give to the Dean? What did the Dean give","What did Mary give to Fred? "
"Fred","Answer: Fred.","Who received the milk? "
"apple","(1 point)  Question: What did Mary give to Jeff? (1 point)  Question: What","What did Mary give to Jeff? "
"apple","(1 point)  Answer: A kiss  Question: What did Mary give to Jeff? (1","What did Mary give to Jeff? "
"apple","Answer: A letter. Question: What did Bill give to Fred? Answer: A letter. Question","What did Fred give to Bill? "
"Jeff","Answer: The cow. Question: Who gave the milk to the cow? Answer: The farmer.","Who gave the milk to Fred? "
"Fred","A. John B. Thomas C. James D. William Answer: C","Who gave the apple to Mary? "
"Jeff","Answer: The football was received by the boy who was the best player. Question: What was the","Who received the football? "
"Jeff","A. her brother B. her father C. her mother D. her sister  Question: What","Who did Mary give the football to? "
"milk","A. a book B. a pen C. a pencil D. a dictionary Answer: A","What did Mary give to Bill? "
"Bill","A. The baby B. The cat C. The dog D. The cow  Question: What","Who did Mary give the milk to? "
"milk","Answer: Milk  Question: What was the name of the ladder? Answer: Sixty-five","What did Mary give to Bill? "
"apple","Answer: An apple.","What did Fred give to Mary? "
"Mary","Answer: Jeff handed the football to Mary.  Question: What was the name of the school for young","Who received the football? "
"apple","What did Bill give to Fred?  Answer: Fred gave Bill a half of his good beans. Bill","What did Fred give to Bill? "
"Jeff","Answer: Eve. Question: Who was the first man? Answer: Adam. Question: Who was","Who received the apple? "
"Bill","A. Horace B. Reuben C. Mr. Tracy D. Mr. Gedney","Who did Mary give the football to? "
"Fred","Answer: The cow gave the milk to Jeff. Question: Who gave the milk to the cow?","Who gave the milk to Jeff? "
"Mary","Answer: The child. Question: Who was the child? Answer: The child of the poor woman","Who received the milk? "
"Mary","Mary or Fred?  Answer: Mary handed the milk to Fred.  Question: What is the name of","Who gave the milk? "
"milk","A. a penance B. a penance C. a penance D. a penance","What did Bill give to Mary? "
