"target","output","question"
"kitchen","Answer: In the kitchen. Question: Where is Brian? Answer: In the hallway. Question:","Where is Sandra? "
"office","Answer: In the kitchen. Question: Where is the Company? Answer: In the storehouses","Where is John? "
"bedroom","Answer: In the hallway. Question: Where is John? Answer: In the hallway. Question:","Where is John? "
"bathroom","What is her situation? What is her attitude? What is her attitude? What is her","Where is Sandra? "
"office","Answer: In the lions' den. Question: What is the doctrine of passive obedience? Answer","Where is Daniel? "
"bedroom","Jose laughed. ""She is in the ancient city of Tiahuanco, in Bolivia,","Where is Mary? "
"garden","Answer: In the kitchen. Question: What is she doing? Answer: She is baking a cake","Where is Mary? "
"garden","What is her job? What is her husband's name? What is her husband's job? What","Where is Sandra? "
"kitchen","Answer: She is in the observatory. Question: What is she doing? Answer: She is","Where is Sandra? "
"garden","Answer: At the Opera House. Question: Where is my Lady Sandwich? Answer: At the Opera","Where is John? "
"kitchen","Answer: In the garden of the Villa d'Este. 40 of his, were to","Where is Sandra? "
"office","What is Sprite? What is Sprite? What is Sprite? What is Sprite? What is Sprite?","Where is Sandra? "
"bedroom","Answer: She is in the garden. Question: What is she doing? Answer: She is watering","Where is Sandra? "
"garden","He is buried in the kitchen. He is buried in the kitchen. He is buried in","Where is John? "
"hallway","He is in the field. He is in the field. He is in the field. He is","Where is John? "
"kitchen","Answer: Fairy Knowe. Question: What is Basil Olifant's name? Answer: Basil","Where is Sandra? "
"garden","""I think he's gone to the bedroom."" ""I'll go and see,"" said the sprite","Where is Sandra? "
"bathroom","Answer: the bathroom. Question: Where is John? Answer: the garden. Question: Where is","Where is Sandra? "
"office","Answer: In the lions' den. Question: What is the den? Answer: The body","Where is Daniel? "
"office","Answer: He is in the library. Question: What is he doing? Answer: He is reading","Where is John? "
"hallway","Answer: In the garden. In the kitchen. In the study. In the study. In the","Where is Daniel? "
"bathroom","Answer: In the Andes. Question: What is the mystery of the Andes? Answer:","Where is Daniel? "
"garden","Answer: in the garden. Question: What is she doing? Answer: she is weeping.","Where is Sandra? "
"kitchen","Answer: In the bathroom. Question: What is he doing? Answer: Taking a shower. Question","Where is Daniel? "
"bedroom","Answer: He is death. Question: Where is Moira? Answer: She is death. Question","Where is John? "
